CountyId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
37091,Hertford County,24262,12026,12236,3.7,33.6,57.4,1.1,0.7,0.1,18935,35806,2350,1087,23.3,36.3,29.7,22.2,21.0,8.1,19.0,86.4,7.2,0.2,3.4,1.3,1.4,24.2,9163,74.3,21.9,3.7,0.1,10.0
37093,Hoke County,52571,25993,26578,12.8,40.5,32.5,7.9,1.4,0.1,35737,45713,2023,814,21.9,28.8,29.4,19.6,22.1,12.8,16.0,85.8,8.7,1.0,0.5,1.1,2.8,27.1,17925,73.2,23.2,3.6,0.0,12.4
37095,Hyde County,5507,2918,2589,8.4,59.8,30.7,0.1,0.0,0.0,4132,40532,9884,2517,20.3,27.2,26.9,16.4,24.2,22.9,9.6,79.0,6.0,0.9,2.8,4.2,7.1,24.7,2038,64.0,21.7,14.3,0.0,11.0
37097,Iredell County,169798,83570,86228,7.4,76.4,12.3,0.2,2.3,0.0,122949,55957,1217,747,12.7,18.6,34.5,15.6,22.7,9.5,17.7,83.5,8.8,0.4,0.8,1.4,5.2,25.6,80746,84.6,10.0,5.3,0.1,7.2
37099,Jackson County,41725,20395,21330,5.5,81.0,2.1,7.9,1.0,0.0,33679,45078,4356,1220,21.6,29.4,33.1,27.9,21.2,9.4,8.4,77.9,12.5,0.5,4.2,0.8,4.1,20.4,18103,67.9,25.5,6.5,0.1,4.8
37101,Johnston County,186308,91408,94900,13.3,68.7,15.1,0.5,0.7,0.0,127283,54610,1737,664,14.5,21.5,35.6,15.7,24.7,12.5,11.4,83.6,9.1,0.2,0.5,0.7,5.9,29.9,86189,76.8,18.2,4.9,0.0,6.5
37103,Jones County,9776,4771,5005,4.5,62.2,30.4,0.3,0.2,0.0,7623,37256,5190,1580,26.4,46.1,30.8,16.0,21.1,15.3,16.8,85.4,7.1,0.1,2.1,2.1,3.3,27.4,3912,68.5,23.2,7.6,0.8,11.5
37105,Lee County,59805,29055,30750,19.3,58.2,18.9,0.7,1.0,0.0,40882,49272,2653,900,17.5,25.6,29.9,17.1,21.0,11.4,20.5,84.4,11.1,0.3,0.9,0.5,2.7,24.7,26983,79.2,16.0,4.5,0.3,7.4
37107,Lenoir County,57934,27701,30233,7.5,49.7,38.7,0.4,0.6,0.0,42881,37515,1768,1311,22.3,34.8,28.0,21.8,20.1,11.5,18.6,78.4,16.4,0.2,2.5,0.9,1.6,22.2,23873,74.8,18.5,6.4,0.2,11.6
37109,Lincoln County,80504,39867,40637,7.0,85.3,4.9,0.2,0.5,0.0,60830,50782,1291,839,15.2,21.6,29.4,15.5,24.9,11.7,18.4,85.7,8.6,0.2,0.4,1.0,4.2,30.0,37100,83.3,11.3,5.2,0.2,7.9
37111,McDowell County,45069,22706,22363,6.0,87.7,3.8,0.4,0.7,0.0,34523,38776,1998,851,19.3,28.0,25.5,19.5,19.7,10.4,24.9,80.3,14.3,0.0,0.7,1.0,3.7,23.0,18193,80.7,15.4,3.9,0.0,7.4
37113,Macon County,34160,16467,17693,6.8,89.5,1.3,0.6,0.8,0.0,26672,40659,2141,1829,17.7,30.9,28.9,25.6,22.6,13.2,9.7,80.7,9.7,0.4,1.6,3.6,4.0,21.4,13584,76.4,12.1,11.2,0.3,4.9
37115,Madison County,21347,10564,10783,2.5,93.9,1.8,0.3,0.6,0.0,17164,40563,2334,1471,17.8,24.1,31.1,21.1,18.6,14.9,14.3,77.1,12.3,0.1,2.0,0.8,7.7,28.9,9464,75.9,14.0,10.0,0.1,6.9
37117,Martin County,23227,10910,12317,3.7,52.1,41.8,0.4,1.2,0.0,18055,35969,3249,2100,19.2,25.9,28.3,19.5,23.7,10.6,17.9,86.2,9.2,0.0,1.6,0.6,2.4,24.0,9311,76.4,19.2,4.3,0.2,9.6
37119,Mecklenburg County,1034290,497122,537168,12.9,47.9,30.7,0.2,5.5,0.0,693738,61695,596,371,13.4,18.4,43.4,15.9,24.5,6.7,9.5,77.4,9.6,3.1,1.9,1.3,6.7,25.8,537798,86.6,8.6,4.7,0.1,6.8
37121,Mitchell County,15155,7433,7722,5.0,92.7,0.3,0.6,0.2,0.0,12042,42534,2873,1311,15.4,22.5,33.2,17.1,17.6,15.8,16.3,87.1,8.9,0.0,1.3,0.7,1.9,25.6,6199,72.6,20.4,6.9,0.1,4.7
37123,Montgomery County,27445,13584,13861,15.4,63.3,18.6,0.2,1.5,0.0,19521,38254,3424,1404,20.9,30.6,24.7,18.4,16.7,16.1,24.1,86.7,8.6,0.2,0.8,1.1,2.6,24.0,10541,76.6,16.0,7.1,0.3,5.9
37125,Moore County,94191,45332,48859,6.4,77.2,12.5,0.9,1.2,0.0,71844,54468,1850,1122,13.3,20.4,39.6,21.2,20.4,9.1,9.8,84.8,7.1,0.0,1.4,1.1,5.5,24.0,38668,73.6,16.3,9.9,0.2,6.3
37127,Nash County,94125,45178,48947,6.7,50.9,39.2,0.7,0.9,0.0,70526,46187,1313,791,15.9,22.2,31.2,16.2,24.9,9.7,18.0,84.3,10.1,0.4,1.4,0.8,3.0,21.9,42367,79.6,15.5,4.8,0.1,7.9
37129,New Hanover County,219866,105213,114653,5.4,76.9,14.0,0.3,1.3,0.1,171780,51457,941,631,18.0,23.1,39.7,19.4,25.1,8.0,7.8,80.2,7.7,1.1,1.7,2.0,7.3,20.4,107369,80.1,12.5,7.3,0.1,7.0
37131,Northampton County,20426,9944,10482,2.1,38.6,56.9,0.5,0.3,0.0,16406,33508,2581,977,25.4,40.5,28.3,20.9,21.0,13.1,16.9,84.9,10.3,0.0,1.2,0.9,2.7,25.6,7083,72.7,21.8,5.3,0.2,10.2
37133,Onslow County,192685,107245,85440,12.2,66.8,13.7,0.4,2.1,0.2,142797,48162,1509,551,14.1,19.4,29.5,22.6,26.7,12.1,9.1,70.9,13.4,0.3,8.0,1.9,5.5,21.4,61901,67.5,26.0,6.2,0.3,10.6
37135,Orange County,141812,67598,74214,8.3,69.4,11.4,0.4,7.6,0.0,103638,65522,2492,1274,14.0,9.3,54.3,16.2,18.9,5.6,4.9,67.7,7.1,7.2,6.4,3.2,8.5,22.2,72255,69.3,24.2,6.3,0.1,5.2
37137,Pamlico County,12803,6561,6242,3.6,74.3,18.2,0.5,0.2,0.7,10566,45211,2806,1617,15.1,29.1,29.3,17.6,24.8,16.0,12.3,76.9,11.6,0.3,1.6,1.8,7.7,28.4,5015,71.7,19.0,8.3,1.0,8.1
37139,Pasquotank County,39546,19203,20343,4.9,54.9,36.2,0.1,1.7,0.3,30066,47264,1826,1160,18.1,27.8,32.6,19.2,24.8,12.9,10.5,80.8,11.3,0.4,2.3,2.1,3.0,28.3,16333,71.5,23.3,5.1,0.1,7.0
37141,Pender County,57630,28562,29068,6.8,74.5,15.6,0.3,0.5,0.1,43128,49357,2049,1055,15.8,18.5,32.0,18.7,22.9,15.4,11.0,81.3,11.4,0.2,0.9,1.6,4.6,28.9,24768,77.9,14.2,7.8,0.1,8.3
37143,Perquimans County,13506,6485,7021,2.5,72.0,23.4,0.2,0.3,0.1,10713,44039,2588,1890,18.8,30.7,34.5,19.6,21.5,13.9,10.5,81.0,10.2,0.0,2.1,0.5,6.2,29.6,5209,66.6,23.5,9.9,0.0,8.4
37145,Person County,39240,18973,20267,4.1,66.5,26.9,0.8,0.2,0.0,30018,44921,2487,1776,18.1,29.1,29.5,18.7,20.4,13.3,18.1,84.5,11.1,0.2,1.1,0.7,2.4,30.7,16908,78.7,15.7,5.5,0.2,10.9
