CountyId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
1085,Lowndes County,10362,4896,5466,0.7,24.3,74.4,0.1,0.0,0.0,7973,29785,4076,2109,30.2,48.4,23.0,17.4,21.6,11.5,26.5,84.4,11.1,0.4,0.3,1.9,1.8,30.3,3533,79.3,16.4,3.4,0.9,11.2
1087,Macon County,19358,8933,10425,1.6,15.5,81.5,0.2,0.2,0.0,15760,32308,2946,1121,25.9,39.3,29.4,24.0,19.5,7.6,19.6,79.3,10.6,1.0,6.2,1.4,1.6,22.5,7348,77.7,17.3,4.8,0.2,14.5
1089,Madison County,353213,172568,180645,4.7,65.1,24.0,0.6,2.5,0.1,265022,61318,1430,709,13.6,20.0,46.3,15.2,21.6,6.4,10.5,87.7,6.3,0.2,0.8,1.5,3.4,21.3,169756,76.3,19.0,4.5,0.2,6.5
1091,Marengo County,19743,9235,10508,0.4,45.1,54.1,0.1,0.0,0.0,15131,32255,3045,3092,25.6,36.5,29.6,17.6,20.5,11.4,20.9,88.0,5.7,0.0,1.2,2.3,2.8,25.5,6645,77.6,17.1,4.5,0.8,12.8
1093,Marion County,30058,14880,15178,2.5,91.9,3.2,0.4,0.3,0.0,23525,35719,2063,1411,17.6,24.1,25.6,16.4,23.7,11.6,22.8,85.3,10.1,0.0,0.5,1.6,2.4,23.2,11899,77.6,15.8,6.2,0.4,5.5
1095,Marshall County,94738,46771,47967,13.3,81.8,2.2,0.5,0.6,0.1,65777,41104,1311,717,21.0,34.1,28.3,15.6,22.1,13.1,20.9,84.8,10.8,0.3,1.3,0.4,2.4,23.9,38456,79.2,13.5,7.2,0.2,6.5
1097,Mobile County,414328,197968,216360,2.8,57.5,35.2,0.6,1.9,0.0,309967,45802,1034,428,19.3,29.3,32.3,17.7,25.5,9.9,14.7,86.1,7.4,0.5,1.1,0.8,4.1,24.8,173195,82.0,13.1,4.6,0.2,7.5
1099,Monroe County,21745,10355,11390,1.3,54.5,40.8,1.3,0.5,0.0,16664,26036,3726,1295,33.7,43.5,28.7,18.5,20.1,14.2,18.5,91.1,3.6,0.3,1.2,1.1,2.7,24.7,6154,75.9,18.9,5.2,0.0,21.6
1101,Montgomery County,227120,107470,119650,3.4,35.2,57.1,0.1,2.4,0.0,167305,46545,1309,610,20.8,32.1,36.8,18.7,24.5,5.6,14.4,84.8,9.0,0.7,1.4,0.7,3.4,20.3,100874,73.7,21.8,4.4,0.1,7.6
1103,Morgan County,119157,58761,60396,8.0,76.4,12.3,0.5,0.7,0.0,88176,47529,1678,822,16.6,24.6,30.3,16.2,23.5,10.9,19.0,89.7,7.1,0.1,0.8,0.8,1.5,24.1,50611,81.9,12.8,5.0,0.3,6.5
1105,Perry County,9680,4630,5050,0.7,29.4,69.6,0.1,0.2,0.0,7492,22973,3833,1725,41.9,60.8,23.4,21.9,27.3,5.1,22.3,84.7,8.8,0.0,2.0,4.3,0.2,26.1,2478,77.0,19.3,3.8,0.0,11.8
1107,Pickens County,20170,9601,10569,4.1,54.1,40.5,0.1,0.1,0.0,15585,36220,2410,1105,22.9,34.8,22.6,17.4,22.4,12.7,24.9,82.6,10.6,0.9,1.6,0.3,4.0,29.5,6903,77.0,18.1,4.6,0.3,12.2
1109,Pike County,33287,15897,17390,0.8,56.4,37.9,0.6,2.2,0.0,25869,35684,2430,1650,26.3,34.4,31.5,16.2,24.4,8.9,18.9,84.6,7.9,0.0,2.2,0.8,4.6,20.4,14352,76.1,18.2,5.6,0.2,8.7
1111,Randolph County,22530,10998,11532,3.0,75.3,19.4,0.2,0.2,0.2,17343,39485,3413,1532,18.7,29.7,23.4,13.4,21.1,12.8,29.3,85.5,9.1,0.1,0.4,1.0,4.0,26.3,8565,79.4,12.1,8.3,0.1,5.8
1113,Russell County,58480,28424,30056,5.2,47.8,42.4,0.4,0.7,0.2,42923,38988,2253,873,20.9,29.2,28.7,20.2,25.2,9.4,16.4,86.0,8.5,0.3,1.4,1.1,2.8,24.1,22959,76.1,20.0,3.8,0.1,9.7
1115,St. Clair County,86937,43469,43468,2.3,86.2,9.3,0.2,0.8,0.0,66069,53483,2225,787,13.7,17.0,28.9,15.7,25.7,12.4,17.2,86.5,8.6,0.1,0.6,1.3,2.9,29.7,38522,83.2,11.1,5.5,0.2,5.8
1117,Shelby County,208721,101420,107301,5.8,78.5,11.7,0.2,1.9,0.0,151940,74063,1255,712,8.3,10.1,44.3,13.7,26.8,7.4,7.7,86.2,7.3,0.1,0.7,0.8,4.9,28.0,104093,82.2,12.7,4.9,0.3,4.3
1119,Sumter County,13084,6033,7051,0.3,24.6,70.7,0.5,3.0,0.0,10220,21663,1677,1110,36.0,47.4,25.5,26.9,22.6,4.9,20.1,87.4,7.3,0.3,3.1,0.1,1.8,26.1,4353,73.4,23.6,3.0,0.0,13.4
1121,Talladega County,80888,39140,41748,2.2,63.1,32.1,0.3,0.6,0.0,62314,39219,2277,723,19.3,28.8,28.6,16.3,22.2,10.4,22.5,83.7,10.3,0.5,1.6,1.2,2.6,24.8,30937,79.0,15.9,4.9,0.3,10.0
1123,Tallapoosa County,40756,19616,21140,2.4,68.9,27.2,0.4,0.4,0.0,31773,42181,2590,862,21.2,35.9,28.3,15.1,21.0,11.7,23.9,85.0,10.1,0.1,0.9,1.0,2.9,25.2,15317,81.2,13.8,4.7,0.3,9.2
1125,Tuscaloosa County,204424,98725,105699,3.5,62.4,31.2,0.1,1.5,0.0,156404,50513,1043,499,17.3,21.4,35.8,17.5,20.9,8.7,17.2,85.6,8.5,0.5,1.5,1.0,3.1,22.3,90941,77.4,18.5,4.0,0.1,6.7
1127,Walker County,64927,31709,33218,2.4,89.4,6.0,0.1,0.5,0.0,49884,38872,1774,778,21.5,31.4,26.3,17.7,23.4,14.3,18.3,85.8,10.5,0.3,1.1,0.9,1.4,29.2,24280,79.9,14.3,5.7,0.1,10.0
1129,Washington County,16746,8342,8404,0.5,65.1,24.6,7.5,0.9,0.0,12796,42185,3300,4545,22.0,34.3,20.6,15.7,21.9,19.3,22.4,83.2,13.5,0.0,0.2,1.3,1.8,35.2,5710,79.0,15.6,5.2,0.3,11.0
1131,Wilcox County,10919,5096,5823,0.5,26.9,72.1,0.1,0.0,0.0,8218,27012,3249,1135,31.9,41.9,24.4,21.0,19.0,7.1,28.6,88.8,7.5,0.0,1.0,0.2,2.4,25.0,2901,76.4,18.9,4.7,0.0,17.2
1133,Winston County,23968,11850,12118,3.0,94.1,0.5,0.3,0.3,0.0,18713,35362,2755,1442,18.7,29.2,23.3,15.1,22.1,12.2,27.2,82.6,12.5,0.0,0.7,1.8,2.3,27.8,8902,75.8,14.5,9.6,0.1,9.4
