CountyId,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
54087,West Virginia,Roane County,14348,7100,7248,1.0,97.0,0.0,0.2,0.1,0.0,11225,37931,3412,20723,1445,19.3,23.5,31.5,17.3,20.6,16.1,14.5,80.2,12.4,0.0,1.9,1.7,3.8,31.9,4752,74.9,17.2,7.7,0.2,9.2
54089,West Virginia,Summers County,13210,5969,7241,1.2,91.8,4.9,0.3,0.0,0.0,10915,35218,2402,20142,1283,19.0,25.9,30.7,19.6,21.7,12.8,15.2,84.1,9.5,0.0,2.9,0.3,3.3,29.7,4436,67.5,24.7,7.7,0.1,11.1
54091,West Virginia,Taylor County,16977,8645,8332,0.4,96.1,1.3,0.0,1.2,0.0,13451,45916,4362,23683,1281,15.7,20.1,33.4,17.3,21.6,11.6,16.1,88.5,6.1,0.0,0.4,2.5,2.5,30.2,6905,77.9,18.1,4.0,0.0,8.9
54093,West Virginia,Tucker County,7035,3534,3501,0.7,97.6,0.2,0.0,0.5,0.0,5782,43294,4259,22385,1462,15.3,25.7,30.5,24.0,15.5,14.8,15.2,80.0,12.8,0.1,2.6,0.2,4.3,28.9,2883,64.9,29.7,5.4,0.0,7.4
54095,West Virginia,Tyler County,8949,4454,4495,0.3,98.0,0.2,0.2,0.6,0.0,7117,40902,3370,24599,2643,16.4,22.4,26.7,18.6,23.7,14.0,16.9,85.8,6.8,0.0,4.5,0.6,2.3,28.0,3186,77.1,17.5,5.4,0.0,8.2
54097,West Virginia,Upshur County,24604,12252,12352,1.2,96.3,1.3,0.2,0.2,0.1,19453,39434,3117,21279,1168,21.2,29.9,32.5,19.2,20.8,12.6,14.9,80.7,8.9,0.1,4.1,2.3,3.9,26.1,9824,78.6,16.0,5.3,0.1,8.1
54099,West Virginia,Wayne County,41063,19968,21095,0.6,97.5,0.3,0.1,0.2,0.0,32250,38905,3519,20582,955,20.8,32.6,28.9,23.4,22.7,8.3,16.7,85.4,7.9,0.5,1.3,1.6,3.3,26.7,14439,76.6,17.9,5.5,0.0,8.8
54101,West Virginia,Webster County,8637,4286,4351,0.0,99.6,0.0,0.1,0.0,0.1,6880,33390,5886,20314,2690,26.7,36.0,25.5,26.3,17.3,17.4,13.5,82.0,7.5,0.1,2.9,3.0,4.4,26.7,2963,77.0,16.0,6.9,0.2,10.6
54103,West Virginia,Wetzel County,15793,7700,8093,0.5,97.5,0.6,0.0,0.2,0.0,12503,40694,2867,22088,1347,23.2,41.0,21.0,21.7,19.2,17.5,20.6,86.8,5.5,0.1,3.8,1.2,2.6,26.9,5399,80.3,17.1,2.4,0.3,6.7
54105,West Virginia,Wirt County,5800,2944,2856,0.9,97.2,0.9,0.3,0.0,0.0,4503,38936,3207,19747,2225,21.2,38.9,26.7,18.8,20.8,17.6,16.1,84.6,8.7,0.0,1.8,0.0,4.9,35.0,2022,75.9,20.8,3.3,0.0,7.8
54107,West Virginia,Wood County,86016,41458,44558,1.1,95.3,1.2,0.1,0.5,0.0,67560,45537,1425,26717,899,16.9,26.5,34.0,18.3,26.0,9.3,12.5,82.9,10.5,0.7,2.1,1.1,2.6,20.3,36841,80.1,15.7,4.1,0.1,6.0
54109,West Virginia,Wyoming County,22130,10894,11236,0.3,97.4,0.9,0.0,0.3,0.0,17420,37644,3264,20474,1153,22.2,29.6,29.7,17.5,22.9,16.2,13.8,83.5,8.4,0.0,2.0,3.3,2.7,30.1,6325,75.5,22.3,2.2,0.0,11.7
