CountyId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
18021,Clay County,26375,12903,13472,1.3,96.4,0.4,0.1,0.3,0.0,20216,50924,2157,13.9,18.9,29.3,18.8,20.6,9.4,21.8,82.6,12.3,0.0,1.8,1.0,2.2,26.2,12252,79.1,15.5,5.4,0.0,4.9
18023,Clinton County,32455,16044,16411,15.2,83.0,0.6,0.2,0.3,0.1,22209,51659,2997,13.3,20.7,24.2,14.5,18.4,10.2,32.7,80.8,11.5,0.1,1.2,2.3,4.0,23.0,15228,86.7,8.3,5.0,0.1,5.2
18025,Crawford County,10598,5355,5243,1.5,96.4,0.2,0.6,0.0,0.0,8247,40067,3534,17.8,19.7,21.5,20.7,16.8,11.6,29.4,87.7,7.4,0.3,1.0,1.0,2.6,32.7,4241,80.9,13.7,5.4,0.0,4.3
18027,Daviess County,32777,16600,16177,4.8,92.3,1.6,0.0,0.2,0.0,22578,48355,2821,13.0,14.7,25.0,15.4,19.3,17.4,22.9,76.2,15.4,0.3,2.9,2.8,2.3,25.5,14200,81.1,12.6,6.0,0.2,5.4
18029,Dearborn County,49564,24774,24790,1.2,96.3,0.8,0.2,0.4,0.0,37838,62905,2418,10.1,14.7,31.5,17.7,21.8,11.5,17.5,86.1,7.6,0.4,1.6,1.0,3.4,28.7,24597,84.4,10.5,4.9,0.2,5.8
18031,Decatur County,26480,13112,13368,1.9,94.9,0.7,0.1,1.6,0.0,19799,52270,1808,11.4,15.6,30.0,15.2,15.6,9.5,29.7,83.1,10.3,0.6,2.0,0.9,3.1,21.4,12996,85.7,9.5,4.7,0.1,4.8
18033,DeKalb County,42524,21161,21363,2.8,95.1,0.2,0.1,0.3,0.0,31716,51374,2180,12.5,20.7,28.3,13.2,19.6,9.1,29.8,86.3,8.5,0.1,1.1,1.1,2.9,20.7,21054,87.8,7.8,4.2,0.2,4.6
18035,Delaware County,115938,55903,60035,2.3,87.1,7.1,0.1,1.3,0.0,92417,41208,1503,21.2,25.2,32.4,21.6,24.1,8.0,13.9,80.0,8.1,1.9,4.7,2.0,3.4,20.6,53152,81.9,14.3,3.7,0.1,7.9
18037,Dubois County,42379,21223,21156,7.1,91.2,0.6,0.1,0.6,0.0,31012,57307,3230,10.0,11.8,31.6,14.9,21.0,9.7,22.7,88.0,5.8,0.1,1.5,0.4,4.3,19.1,21928,84.3,10.2,5.4,0.0,2.9
18039,Elkhart County,202924,100359,102565,15.4,75.3,5.4,0.1,1.0,0.0,135371,52449,1232,13.8,19.3,25.5,14.2,21.6,7.3,31.5,77.6,14.0,0.4,1.7,2.7,3.5,19.4,94516,87.1,7.8,4.9,0.2,5.6
18041,Fayette County,23426,11562,11864,1.0,95.8,2.5,0.0,0.1,0.0,18189,41476,2097,18.2,24.1,24.4,18.5,22.5,8.8,25.7,84.8,8.7,0.4,1.3,1.4,3.4,26.1,9696,85.6,9.1,5.1,0.2,7.5
18043,Floyd County,76481,37092,39389,3.1,88.3,5.2,0.4,1.1,0.0,58027,59451,1921,10.8,14.9,36.7,14.5,25.1,8.1,15.6,86.1,7.8,0.9,1.0,0.3,3.9,22.6,38137,85.9,9.9,4.1,0.1,5.1
18045,Fountain County,16620,8272,8348,2.4,95.6,0.4,0.2,0.1,0.0,12781,46669,2741,12.6,13.1,26.4,13.5,17.5,12.0,30.6,82.5,9.6,0.5,2.9,1.1,3.3,25.4,7335,82.3,10.8,6.6,0.3,6.3
