CountyId,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
29001,Missouri,Adair County,25437,12013,13424,2.3,90.5,2.4,0.2,2.3,0.1,20169,38750,2130,21778,1702,26.2,20.7,36.8,18.2,24.1,9.4,11.5,77.3,12.1,0.1,4.0,2.6,4.0,17.1,11274,73.6,20.9,5.3,0.2,5.5
29003,Missouri,Andrew County,17358,8622,8736,2.3,94.9,1.3,0.1,0.1,0.0,13329,56658,5755,28003,1772,9.0,8.3,35.4,14.9,22.6,10.6,16.5,86.8,6.6,0.0,2.2,0.5,3.8,22.5,8504,78.3,16.1,5.4,0.1,4.2
29005,Missouri,Atchison County,5335,2642,2693,1.2,96.6,0.4,0.4,0.6,0.0,4283,45259,3028,28209,1640,12.1,15.8,31.9,21.6,18.4,10.5,17.6,83.9,8.1,0.4,3.7,0.5,3.5,17.9,2666,75.1,17.0,7.7,0.2,4.1
29007,Missouri,Audrain County,25763,11744,14019,2.9,87.1,6.1,0.2,0.2,0.0,19551,44056,2242,21226,1233,16.7,26.7,26.8,20.5,20.8,10.3,21.5,80.8,10.0,0.0,3.1,2.0,4.1,21.0,10622,77.7,15.5,6.6,0.2,7.4
29009,Missouri,Barry County,35398,17782,17616,9.0,86.5,0.3,0.6,1.5,0.0,25988,40638,2557,20840,1534,20.5,32.4,24.7,15.6,20.1,13.1,26.5,79.8,11.6,0.4,2.2,1.3,4.7,23.4,14330,80.4,10.5,9.0,0.0,8.0
29011,Missouri,Barton County,11942,5924,6018,2.5,92.7,0.2,1.9,0.6,0.0,8885,41184,2834,24628,1992,20.9,29.4,32.7,11.7,22.7,11.5,21.4,81.8,6.4,0.3,4.0,1.5,5.9,22.8,5304,73.7,14.6,11.0,0.7,5.4
29013,Missouri,Bates County,16405,8010,8395,2.1,94.5,1.2,0.4,0.2,0.1,12386,45605,2524,25873,3331,14.3,19.2,27.1,20.1,20.9,16.1,15.9,74.6,12.7,0.6,3.0,1.0,8.1,30.1,7261,74.5,13.6,11.6,0.3,5.2
29015,Missouri,Benton County,18918,9308,9610,1.9,95.3,0.4,0.4,0.1,0.0,15524,35097,2364,20163,964,18.6,28.4,31.0,18.5,21.4,11.5,17.6,75.8,14.0,0.6,1.5,1.4,6.7,27.4,6177,73.2,16.0,10.8,0.0,9.7
29017,Missouri,Bollinger County,12347,6180,6167,1.2,96.5,0.4,0.7,0.4,0.0,9592,40791,3471,20687,1326,19.9,29.2,24.4,17.5,19.0,16.8,22.3,71.2,18.2,1.0,4.5,1.1,4.1,32.6,4995,80.3,9.9,9.7,0.0,5.1
29019,Missouri,Boone County,174589,84812,89777,3.3,79.5,8.5,0.1,4.2,0.1,133063,52005,1208,28495,778,18.7,15.2,44.8,17.9,23.1,6.3,7.9,77.7,11.0,1.1,3.9,2.1,4.2,17.9,92859,74.0,21.1,4.7,0.2,4.4
29021,Missouri,Buchanan County,89425,44847,44578,6.4,83.8,5.4,0.2,1.0,0.2,66603,48652,1906,24271,804,17.3,26.5,28.0,19.5,23.5,8.1,21.0,83.5,10.7,0.8,1.5,1.2,2.3,17.4,42011,84.1,11.3,4.6,0.1,5.7
29023,Missouri,Butler County,42826,20735,22091,2.0,89.0,5.4,0.5,0.7,0.0,32460,37878,2668,20855,1222,21.6,30.0,29.2,18.0,24.8,8.4,19.6,80.8,10.5,0.7,2.6,2.1,3.3,18.0,16983,77.6,15.9,6.3,0.2,9.2
29025,Missouri,Caldwell County,9046,4572,4474,2.1,94.8,0.5,0.4,0.4,0.0,6801,44975,2493,24200,1468,13.3,17.4,28.2,17.6,22.3,16.1,15.8,82.9,9.3,0.1,3.4,0.7,3.7,32.6,3840,72.4,19.0,8.5,0.1,3.8
29027,Missouri,Callaway County,44793,22801,21992,2.0,90.2,4.3,0.5,0.8,0.0,34855,53180,2865,24208,869,12.3,19.4,31.9,18.5,23.9,11.6,14.2,82.5,10.2,0.1,1.0,2.7,3.5,23.5,20199,70.8,23.9,5.2,0.1,4.3
29029,Missouri,Camden County,44855,22316,22539,2.7,94.5,0.7,0.6,0.6,0.0,36232,50496,2115,25492,1130,17.5,28.5,29.1,21.9,27.0,11.1,10.9,82.2,10.5,0.0,0.5,1.4,5.2,22.4,17136,79.3,11.6,9.0,0.1,8.0
29031,Missouri,Cape Girardeau County,78013,37860,40153,2.3,86.4,7.9,0.1,1.4,0.0,59836,49554,2174,25965,1117,17.7,21.2,34.4,20.0,23.8,8.9,12.9,83.1,9.8,0.4,2.4,1.5,2.9,19.6,37488,81.0,14.2,4.7,0.1,5.3
29033,Missouri,Carroll County,8909,4321,4588,1.5,94.9,0.9,0.0,0.3,0.0,6843,43583,7824,24642,2031,18.4,23.1,28.7,16.9,20.9,15.6,17.8,78.6,9.2,0.1,1.3,1.5,9.3,26.0,3700,74.6,13.0,12.1,0.3,8.2
29035,Missouri,Carter County,6255,2981,3274,2.3,94.6,0.0,0.8,0.0,0.0,4720,37875,6982,21569,2254,14.5,11.4,29.8,22.2,15.2,13.4,19.4,72.4,11.6,0.0,4.9,3.5,7.7,24.6,2484,75.0,13.4,11.7,0.0,6.9
29037,Missouri,Cass County,101888,50019,51869,4.2,88.5,3.7,0.4,0.8,0.0,75465,65352,1520,30618,718,9.5,13.1,35.3,15.1,24.8,12.0,12.8,85.6,8.3,0.1,0.8,0.8,4.5,27.9,49809,82.3,11.7,5.8,0.2,4.9
29039,Missouri,Cedar County,13862,6883,6979,2.0,95.0,0.0,0.0,0.2,0.2,10451,35930,3245,20228,1857,22.6,27.0,29.0,21.8,19.7,14.2,15.3,85.8,7.2,0.0,2.4,0.8,3.8,25.5,4908,72.8,16.8,9.9,0.4,11.2
29041,Missouri,Chariton County,7586,3768,3818,0.9,95.3,2.2,0.1,0.1,0.0,5861,43186,2008,23463,2059,14.2,15.0,29.6,16.6,21.0,12.1,20.7,77.0,12.5,0.0,1.3,1.2,8.0,23.2,3129,70.8,15.9,13.3,0.0,3.7
29043,Missouri,Christian County,83028,40265,42763,2.8,93.7,0.6,0.3,0.5,0.1,60880,55761,1804,26628,809,10.4,13.5,35.9,16.8,26.9,9.6,10.9,84.7,8.5,0.1,0.8,1.4,4.5,25.4,39399,83.0,10.6,6.3,0.1,5.3
29045,Missouri,Clark County,6807,3467,3340,0.5,97.2,0.3,0.2,0.1,0.0,5179,45216,2441,26253,2736,15.3,22.8,27.7,13.6,18.1,13.9,26.8,79.2,7.7,0.1,3.8,1.3,8.0,23.5,3135,72.7,16.0,11.0,0.3,4.6
29047,Missouri,Clay County,236068,115761,120307,6.6,82.1,5.6,0.3,2.2,0.2,173396,65675,1019,31953,594,8.9,11.5,37.0,16.6,25.4,7.2,13.8,84.0,8.1,0.6,1.2,0.9,5.1,23.1,123139,83.9,11.9,4.0,0.1,4.4
