CountyId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
17157,Randolph County,32829,18235,14594,3.1,85.0,10.6,0.1,0.4,0.0,26298,49717,1994,12.3,17.8,24.7,19.3,20.0,12.5,23.5,83.3,8.9,0.1,3.8,1.1,2.7,25.2,13296,79.8,14.3,5.7,0.2,4.4
17159,Richland County,15953,7919,8034,1.7,95.6,0.4,0.3,0.7,0.0,12282,46454,3015,15.0,20.0,28.6,16.8,21.0,10.4,23.2,82.6,11.8,0.4,1.7,0.9,2.6,19.2,7229,81.0,12.6,6.3,0.1,6.3
17161,Rock Island County,146205,72053,74152,12.6,72.6,9.6,0.2,2.4,0.0,107083,51426,957,14.6,23.0,29.5,19.5,23.0,8.5,19.5,83.1,8.1,1.6,2.5,2.1,2.7,19.1,68461,84.2,11.7,3.9,0.1,7.1
17163,St. Clair County,264433,127649,136784,3.9,62.1,29.7,0.2,1.4,0.0,198051,51103,1054,17.0,25.8,34.4,19.5,24.3,7.9,13.8,82.5,6.8,4.2,1.7,1.3,3.5,24.9,117401,80.9,15.4,3.6,0.1,7.8
17165,Saline County,24430,12028,12402,1.7,91.6,3.4,0.1,0.7,0.0,18981,40722,2498,20.6,27.0,26.8,22.5,22.9,13.3,14.5,86.3,9.6,0.5,1.5,0.6,1.5,23.1,9723,76.0,17.4,6.2,0.5,11.3
17167,Sangamon County,198134,95103,103031,2.2,80.8,12.6,0.1,1.9,0.0,150067,58687,1256,15.6,24.5,41.2,18.2,25.1,6.5,9.0,83.4,7.6,1.6,2.0,1.5,3.9,19.6,95417,72.0,23.0,4.8,0.2,6.9
17169,Schuyler County,7181,3894,3287,0.3,93.4,5.5,0.0,0.0,0.0,5826,47321,4462,21.5,17.7,27.9,21.8,23.7,10.4,16.2,80.6,10.9,0.5,3.3,0.1,4.6,24.1,2919,69.9,21.8,8.3,0.0,6.9
17171,Scott County,5109,2503,2606,1.2,97.2,0.1,0.5,0.1,0.1,3948,48542,6516,14.9,19.3,30.2,16.4,21.3,11.9,20.2,81.3,11.1,0.9,2.6,0.5,3.5,25.1,2349,78.2,12.7,8.9,0.2,8.8
17173,Shelby County,21906,10885,11021,1.0,97.4,0.7,0.2,0.4,0.0,17142,49807,2404,12.1,14.8,26.4,20.0,18.4,12.4,22.8,87.5,6.0,0.3,0.7,0.8,4.8,23.5,10352,81.9,10.3,7.8,0.0,4.4
17175,Stark County,5551,2739,2812,1.4,96.1,0.7,0.0,0.8,0.0,4295,52284,2543,14.0,25.6,35.5,16.9,18.8,11.8,17.0,78.7,8.5,0.5,3.4,1.0,7.9,24.7,2583,77.1,11.1,10.4,1.4,4.8
17177,Stephenson County,45839,22183,23656,3.6,83.3,9.5,0.1,0.8,0.0,35464,46427,1906,16.1,23.2,28.8,17.7,22.5,11.7,19.2,78.8,11.0,0.5,2.9,1.9,5.0,20.5,21253,81.1,11.1,7.6,0.2,8.0
17179,Tazewell County,134695,66456,68239,2.2,94.2,1.2,0.1,1.0,0.0,102624,60874,1682,8.0,9.9,35.1,16.4,25.5,8.3,14.8,87.5,6.9,0.5,1.4,0.9,2.8,21.2,63912,84.9,10.7,4.2,0.2,5.1
17181,Union County,17267,8712,8555,5.0,91.4,0.7,0.0,0.2,0.0,13300,46716,3562,16.8,19.7,31.1,20.7,17.6,13.2,17.4,82.3,9.6,0.6,0.5,1.8,5.1,24.6,7245,69.9,22.4,6.9,0.8,5.3
17183,Vermilion County,79207,39325,39882,4.8,78.8,13.9,0.3,0.9,0.0,59217,44930,1688,19.8,30.7,26.9,20.0,22.6,9.2,21.2,84.7,7.8,0.8,2.7,0.8,3.2,19.8,31973,79.0,14.3,6.4,0.2,8.3
17185,Wabash County,11568,5684,5884,2.0,94.9,0.8,0.1,1.2,0.0,8845,49716,3423,13.1,14.8,27.9,17.7,16.8,13.2,24.4,83.6,11.6,0.1,0.5,0.6,3.4,20.3,5291,80.5,11.5,7.7,0.3,7.6
17187,Warren County,17429,8439,8990,9.2,84.4,2.8,0.0,2.3,0.0,12860,47278,2781,13.8,19.3,31.4,19.1,20.0,8.7,20.9,78.2,9.4,0.7,4.8,1.9,4.9,17.9,8248,80.5,11.8,7.4,0.2,6.6
17189,Washington County,14260,7182,7078,1.4,96.2,0.5,0.3,0.4,0.1,11132,54520,2760,9.7,13.3,29.5,16.7,21.8,10.7,21.2,85.0,7.6,0.7,2.5,0.7,3.4,23.4,7153,79.7,13.3,6.6,0.5,4.4
17191,Wayne County,16569,8209,8360,1.4,96.4,0.6,0.2,0.4,0.0,12757,46405,3218,15.8,25.9,25.6,16.8,20.7,12.1,24.8,81.6,8.9,0.8,2.4,0.7,5.6,23.9,7347,79.7,11.5,8.5,0.2,4.8
17193,White County,14186,6957,7229,1.4,96.6,0.4,0.1,0.7,0.1,10948,46279,3062,13.9,19.2,28.8,16.6,20.0,14.5,20.0,84.3,9.8,0.6,1.9,0.5,3.0,24.8,6006,78.8,12.1,9.2,0.0,8.2
17195,Whiteside County,56823,27990,28833,11.8,84.9,1.6,0.1,0.5,0.1,43198,51969,1904,11.1,15.4,26.3,19.0,23.4,8.5,22.7,84.0,9.6,0.4,1.8,1.5,2.8,19.4,26553,81.9,13.2,4.7,0.2,6.0
17197,Will County,687727,341719,346008,16.8,64.7,11.0,0.1,5.2,0.0,472786,80782,1137,7.4,10.6,36.6,16.0,24.9,8.6,14.0,84.4,5.8,3.8,0.7,1.1,4.2,32.9,342710,85.7,11.2,3.0,0.1,6.0
17199,Williamson County,67477,33646,33831,2.5,90.1,4.0,0.2,1.0,0.0,52191,48600,1911,15.2,21.9,32.3,21.3,24.5,9.2,12.8,85.1,7.7,0.5,1.6,0.9,4.1,21.8,28720,73.5,20.7,5.7,0.1,6.9
17201,Winnebago County,287512,140454,147058,12.2,70.2,12.4,0.1,2.5,0.0,208295,51110,701,15.3,23.4,30.8,17.8,23.9,7.2,20.3,83.6,9.3,1.2,1.0,1.3,3.5,21.9,132190,84.8,10.3,4.7,0.2,10.0
17203,Woodford County,38942,19374,19568,1.7,95.7,0.6,0.1,0.8,0.0,29137,69507,2304,7.4,11.8,38.0,16.5,22.2,9.6,13.7,85.9,7.1,0.5,1.9,0.6,3.9,22.7,18685,84.2,10.0,5.7,0.2,4.7
