CountyId,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
47137,Tennessee,Pickett County,5071,2566,2505,0.9,96.8,0.8,0.0,0.0,0.0,4144,39313,2983,21300,2490,18.8,32.7,28.9,18.4,22.8,15.5,14.4,85.8,8.1,0.0,1.0,0.0,5.1,25.8,2220,64.8,25.2,9.9,0.1,3.9
47139,Tennessee,Polk County,16722,8321,8401,1.9,95.4,0.3,0.3,0.2,0.0,13197,42307,2414,24247,2010,17.0,24.9,26.4,15.4,21.1,14.5,22.6,85.3,10.1,0.0,1.7,0.6,2.3,29.8,6762,78.4,14.6,7.0,0.1,6.1
47141,Tennessee,Putnam County,75565,37302,38263,6.0,88.8,2.3,0.3,1.3,0.0,56502,37802,1877,23337,1454,23.3,30.5,33.1,20.4,23.7,8.4,14.5,87.6,7.7,0.1,1.1,0.8,2.7,22.9,32396,76.3,14.5,8.7,0.4,6.8
47143,Tennessee,Rhea County,32478,16027,16451,4.6,91.0,2.2,0.1,0.4,0.0,24528,39368,2581,22031,1244,21.9,31.4,26.4,18.6,19.6,12.1,23.3,79.9,14.0,0.0,1.9,0.7,3.5,22.7,13341,75.9,17.7,6.2,0.1,7.9
47145,Tennessee,Roane County,52926,25970,26956,1.7,93.1,2.4,0.3,0.7,0.0,42366,45407,2707,25555,1048,15.4,19.9,31.8,18.6,23.3,8.1,18.2,86.5,9.4,0.0,0.3,0.5,3.3,27.4,21209,74.8,19.3,5.8,0.1,8.2
47147,Tennessee,Robertson County,68575,33839,34736,6.4,84.0,7.1,0.4,0.5,0.1,49595,57424,2330,26441,978,11.3,16.6,31.7,15.6,23.2,13.3,16.3,83.1,9.1,0.4,1.1,2.0,4.2,29.3,32726,79.2,13.6,6.9,0.2,6.9
47149,Tennessee,Rutherford County,298456,147195,151261,7.4,72.5,13.9,0.2,3.1,0.0,212507,62149,1156,27932,507,11.8,14.8,35.0,14.9,26.5,8.1,15.5,84.6,9.4,0.3,0.8,1.1,3.9,28.5,154929,81.0,13.3,5.6,0.1,5.1
47151,Tennessee,Scott County,21949,10831,11118,0.8,97.5,0.5,0.3,0.0,0.0,16608,31875,3034,18748,1620,26.2,34.3,22.2,13.9,21.4,13.9,28.7,83.8,9.7,0.1,0.5,3.0,2.8,28.3,8347,72.4,18.4,8.9,0.3,9.4
47153,Tennessee,Sequatchie County,14654,7229,7425,3.5,85.9,0.2,0.3,0.0,0.0,11267,51312,6120,22744,1456,14.4,19.9,30.3,18.2,22.8,12.7,16.1,83.7,11.1,0.2,0.0,0.4,4.6,32.4,5947,73.9,16.3,9.7,0.1,7.8
47155,Tennessee,Sevier County,95523,46856,48667,5.7,90.6,0.7,0.3,0.8,0.0,72161,44473,1797,23298,914,15.3,21.0,25.7,25.0,28.4,9.1,11.8,77.4,15.0,0.4,1.3,1.0,4.8,24.8,45945,80.3,11.3,7.9,0.6,6.2
47157,Tennessee,Shelby County,937847,446846,491001,6.1,36.5,53.2,0.1,2.5,0.0,665480,48415,621,28117,331,20.8,33.9,35.1,18.0,24.7,6.8,15.3,83.3,9.4,1.3,1.3,1.4,3.2,22.9,430218,81.4,13.4,5.1,0.1,8.6
47159,Tennessee,Smith County,19279,9617,9662,2.5,93.2,2.2,0.6,0.1,0.0,14544,44275,3817,23015,1668,14.1,17.2,27.7,15.3,23.7,10.8,22.6,86.5,10.7,0.0,0.4,0.5,1.9,28.6,8427,78.2,12.6,9.2,0.1,3.7
47161,Tennessee,Stewart County,13248,6582,6666,2.6,92.0,1.1,0.5,0.9,0.3,10257,44090,5348,22680,1462,19.0,29.2,26.9,18.7,22.4,13.9,18.1,82.4,10.6,0.3,1.3,3.0,2.4,34.7,5181,70.6,23.6,5.6,0.2,8.2
47163,Tennessee,Sullivan County,156519,75908,80611,1.8,93.7,1.9,0.1,0.6,0.0,124264,42251,1121,25946,704,16.6,26.3,33.2,17.9,26.0,9.3,13.6,86.0,8.0,0.2,0.7,1.6,3.5,21.4,66637,80.6,12.1,7.1,0.2,6.8
47165,Tennessee,Sumner County,175730,85968,89762,4.5,85.2,6.8,0.3,1.3,0.1,129587,61584,1513,30669,902,9.7,13.1,35.0,15.4,27.1,8.3,14.2,83.9,8.4,0.4,0.6,1.4,5.2,27.8,87498,80.4,11.8,7.5,0.2,4.5
47167,Tennessee,Tipton County,61434,30363,31071,2.7,76.0,17.9,0.5,0.7,0.2,45419,57212,3134,26110,1088,14.6,20.2,28.4,16.3,25.2,13.4,16.8,86.2,9.8,0.3,0.6,1.0,2.1,33.0,27671,78.9,15.8,5.0,0.3,8.1
47169,Tennessee,Trousdale County,8773,4654,4119,1.1,84.9,11.4,0.1,0.3,0.0,6814,41776,9150,22863,2711,13.3,14.8,25.2,20.9,25.4,10.5,17.9,78.0,15.9,0.1,1.1,0.0,4.9,29.2,3834,76.3,16.1,7.6,0.0,8.2
47171,Tennessee,Unicoi County,17830,8880,8950,4.4,93.7,0.5,0.1,0.5,0.0,14120,36576,3681,21374,1629,20.1,29.9,25.3,18.1,22.6,14.0,20.0,80.8,9.2,0.8,1.5,3.3,4.5,20.4,7017,77.9,15.9,6.1,0.1,10.8
47173,Tennessee,Union County,19176,9516,9660,1.5,96.6,0.4,0.0,0.1,0.2,14823,40132,3726,20478,1560,21.6,31.9,20.8,16.5,26.2,14.7,21.9,85.4,8.6,0.0,0.2,0.6,5.2,33.6,7240,78.7,11.0,9.0,1.2,7.2
47175,Tennessee,Van Buren County,5675,2870,2805,0.9,96.3,0.3,0.0,0.0,0.0,4556,43631,5063,20672,2114,19.5,29.9,28.0,25.6,18.6,7.5,20.2,83.3,5.6,0.6,0.5,2.3,7.8,27.5,2308,64.3,24.6,10.2,1.0,11.6
47177,Tennessee,Warren County,40210,19846,20364,8.7,85.9,1.3,0.1,0.6,0.3,29123,36765,1207,21339,1488,21.6,33.4,26.9,13.9,21.4,12.4,25.5,84.5,10.0,0.0,1.4,0.5,3.7,24.5,17029,75.9,15.1,8.6,0.4,6.8
47179,Tennessee,Washington County,126437,61427,65010,3.3,89.2,3.8,0.3,1.5,0.0,98962,44180,1160,27334,972,16.5,22.0,38.5,18.5,23.8,8.0,11.3,85.7,6.6,0.6,1.1,2.3,3.8,20.8,59101,77.3,16.6,6.0,0.1,5.3
47181,Tennessee,Wayne County,16713,9273,7440,1.9,90.3,5.6,0.2,1.5,0.0,13492,34299,4710,18702,1417,19.6,30.4,24.7,20.6,22.8,12.1,19.8,82.3,10.8,0.0,0.0,4.6,2.2,29.1,5815,70.5,22.0,7.5,0.1,8.4
47183,Tennessee,Weakley County,33776,16466,17310,2.3,87.1,8.7,0.2,0.1,0.1,26790,36550,2299,19699,708,20.5,26.9,31.3,18.2,23.2,9.3,18.1,86.2,6.4,0.1,4.1,1.8,1.3,20.0,14098,72.7,20.7,6.2,0.3,8.3
47185,Tennessee,White County,26394,12929,13465,2.3,93.8,1.6,0.0,0.0,0.0,20402,37654,2414,19867,1582,17.6,24.0,24.9,18.0,23.1,10.6,23.4,86.4,9.1,0.0,1.4,1.1,2.1,24.0,9994,76.6,13.6,9.7,0.1,9.3
47187,Tennessee,Williamson County,212161,103812,108349,4.7,85.3,4.2,0.1,4.0,0.0,146332,103543,1687,48482,1272,4.6,5.2,54.4,11.5,24.3,4.5,5.2,80.9,7.5,0.3,1.0,1.2,9.0,27.3,105734,80.9,9.8,9.1,0.2,3.6
47189,Tennessee,Wilson County,128874,63009,65865,3.8,86.0,6.8,0.3,1.5,0.1,95199,66123,2543,31155,818,9.2,13.3,37.7,15.1,27.1,8.5,11.6,83.5,8.7,0.8,0.7,0.9,5.4,30.0,63207,79.6,12.9,7.5,0.1,4.5
