CountyId,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
42089,Pennsylvania,Monroe County,167306,82610,84696,14.9,67.6,13.0,0.2,2.2,0.0,127290,61430,1956,27439,588,11.1,15.7,32.5,20.2,24.5,8.8,14.0,78.5,9.6,4.1,2.1,0.9,4.8,38.6,78341,81.2,13.6,5.1,0.1,9.2
42091,Pennsylvania,Montgomery County,818677,397990,420687,4.9,76.6,8.8,0.1,7.3,0.0,605802,84791,781,45048,468,6.4,7.6,49.8,13.1,23.0,6.2,7.9,78.6,6.6,5.4,2.4,0.8,6.1,28.7,427012,86.7,7.7,5.4,0.1,5.2
42093,Pennsylvania,Montour County,18302,8858,9444,2.5,92.1,1.8,0.0,3.1,0.0,14364,56250,3159,31818,1605,10.5,16.1,38.0,16.9,22.8,7.9,14.4,81.6,6.0,0.7,6.1,1.4,4.3,19.0,8662,86.3,8.7,5.0,0.0,4.4
42095,Pennsylvania,Northampton County,300941,147829,153112,12.4,77.9,4.7,0.1,2.8,0.0,231519,65390,1003,32608,583,9.2,13.6,35.4,17.3,24.8,8.3,14.3,83.1,7.1,1.9,2.5,1.6,3.7,27.6,148278,85.5,9.8,4.6,0.1,5.7
42097,Pennsylvania,Northumberland County,93038,46851,46187,3.2,93.0,2.5,0.2,0.3,0.0,74279,44534,1601,24278,585,14.4,21.0,27.9,20.8,21.3,10.1,19.9,83.2,8.8,0.1,2.8,1.3,3.8,23.3,41505,81.9,12.5,5.5,0.2,5.1
42099,Pennsylvania,Perry County,45878,23135,22743,1.8,95.8,0.9,0.2,0.4,0.0,35551,60847,2069,28900,706,8.4,11.4,30.4,14.1,23.5,14.7,17.3,79.2,12.3,0.4,2.1,0.8,5.2,32.6,22983,76.2,16.3,7.2,0.3,4.3
42101,Pennsylvania,Philadelphia County,1569657,742412,827245,14.1,34.9,41.3,0.2,7.0,0.0,1128642,40649,466,24811,226,25.8,36.0,37.7,23.1,22.4,5.9,10.9,51.0,8.4,25.3,8.3,3.5,3.5,32.9,665765,83.5,12.4,4.0,0.1,11.3
42103,Pennsylvania,Pike County,55687,27956,27731,10.3,81.1,5.7,0.1,1.2,0.0,43397,63417,3058,31156,1331,9.9,16.4,32.5,19.6,24.7,13.4,9.7,81.0,7.0,3.0,2.4,0.9,5.7,44.2,24832,78.6,14.1,7.0,0.3,7.8
42105,Pennsylvania,Potter County,17070,8604,8466,1.2,96.7,0.4,0.2,0.3,0.0,13425,41406,1472,23213,1171,14.4,18.8,29.5,16.7,18.0,13.5,22.2,78.6,10.4,0.0,5.1,1.2,4.7,24.5,6745,78.3,12.4,9.1,0.2,6.7
42107,Pennsylvania,Schuylkill County,144287,73691,70596,3.8,91.7,2.6,0.1,0.5,0.0,114513,47642,1383,25224,502,12.5,17.9,27.9,16.3,22.5,10.9,22.4,83.9,9.3,0.7,2.8,0.7,2.6,25.7,62886,82.7,12.3,4.9,0.1,6.9
42109,Pennsylvania,Snyder County,40570,20076,20494,2.2,95.2,0.8,0.1,0.7,0.0,31496,54182,1422,24961,589,11.3,18.5,26.5,18.6,22.7,11.9,20.3,78.3,9.0,0.3,3.4,1.9,7.2,22.9,20054,82.9,10.2,6.5,0.4,3.6
42111,Pennsylvania,Somerset County,75619,39289,36330,1.4,94.6,2.6,0.1,0.4,0.0,61414,46132,1176,23877,622,12.7,20.6,28.3,19.6,20.8,12.6,18.7,81.7,9.4,0.1,2.8,1.2,4.8,24.2,32886,80.6,11.4,7.3,0.6,6.1
42113,Pennsylvania,Sullivan County,6192,3234,2958,1.8,93.1,2.5,0.5,0.5,0.0,5382,45519,2789,26720,1348,13.1,17.1,25.0,17.9,18.3,21.3,17.6,78.4,11.1,0.1,2.7,0.3,7.4,31.5,2612,74.9,13.9,10.5,0.7,8.8
42115,Pennsylvania,Susquehanna County,41716,20988,20728,1.7,96.4,0.6,0.2,0.4,0.0,33455,52014,1763,27823,700,13.0,20.0,27.2,17.4,21.3,14.8,19.3,82.9,8.7,0.1,2.4,0.5,5.4,28.0,18522,80.5,9.9,9.2,0.4,6.7
42117,Pennsylvania,Tioga County,41550,20599,20951,1.2,96.3,0.6,0.1,0.5,0.0,33019,50017,1332,25353,707,13.4,16.7,29.4,18.5,20.6,12.1,19.4,79.9,9.3,0.7,4.4,1.0,4.8,23.9,18203,76.9,13.9,8.8,0.3,6.4
42119,Pennsylvania,Union County,45056,24776,20280,5.7,84.4,6.2,0.5,1.7,0.0,36264,53768,2069,25089,1224,10.2,12.7,34.9,20.7,18.8,10.4,15.2,73.9,10.1,0.1,5.8,2.7,7.3,22.5,18397,80.4,11.1,8.0,0.6,3.4
42121,Pennsylvania,Venango County,52880,26094,26786,1.1,96.1,0.9,0.0,0.4,0.0,42057,46487,1389,25190,831,13.6,20.9,28.9,19.7,22.8,9.3,19.2,79.9,11.9,0.4,3.4,0.6,3.7,22.1,22971,77.4,16.1,6.3,0.2,7.6
42123,Pennsylvania,Warren County,40345,20152,20193,1.0,97.0,0.5,0.1,0.5,0.0,32229,45781,1519,26558,1302,13.4,23.5,30.7,16.1,20.9,10.3,21.9,81.6,9.5,0.3,4.0,1.3,3.3,20.4,18231,80.3,12.0,7.3,0.4,5.7
42125,Pennsylvania,Washington County,207661,101746,105915,1.6,92.5,2.9,0.1,0.9,0.0,165043,59309,1109,32828,567,9.7,12.2,35.8,16.8,23.7,11.2,12.6,82.6,8.0,1.5,2.7,0.7,4.4,26.9,99129,85.9,9.2,4.8,0.1,5.8
42127,Pennsylvania,Wayne County,51656,27404,24252,4.2,91.0,3.1,0.2,0.6,0.0,42291,52161,1518,25569,734,11.1,14.9,29.9,19.6,22.4,13.4,14.7,82.3,7.2,1.1,2.2,1.0,6.2,29.6,21209,76.9,13.2,9.6,0.3,6.5
42129,Pennsylvania,Westmoreland County,356835,174211,182624,1.1,94.1,2.3,0.0,0.9,0.0,288227,56702,902,31827,461,10.3,14.3,36.2,16.7,23.4,9.0,14.7,84.5,7.7,1.1,2.3,0.5,3.9,26.3,172844,86.1,9.0,4.8,0.1,4.9
42131,Pennsylvania,Wyoming County,27760,13958,13802,1.8,95.8,0.7,0.1,0.4,0.0,22052,55965,2345,28046,775,10.4,14.9,25.2,17.7,24.0,14.4,18.7,82.5,8.7,0.6,1.8,0.5,6.0,25.6,13053,85.0,9.2,5.8,0.1,6.5
42133,Pennsylvania,York County,442216,218524,223692,6.9,84.3,5.2,0.1,1.4,0.0,336393,61707,624,30178,399,10.3,15.5,33.3,16.0,23.7,9.4,17.6,84.7,8.2,0.8,1.8,1.1,3.4,27.1,222038,84.0,11.0,4.8,0.1,5.4
