CountyId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
26113,Missaukee County,14982,7634,7348,2.7,94.4,0.4,0.6,0.2,0.0,11397,42370,1453,672,15.9,22.3,24.7,16.8,20.1,17.3,21.1,76.8,12.7,0.2,4.2,1.4,4.7,21.4,6209,80.9,9.3,9.5,0.3,7.0
26115,Monroe County,149619,73905,75714,3.5,91.5,2.3,0.3,0.6,0.0,115179,59479,1498,655,11.2,14.8,30.3,17.4,21.2,10.3,20.7,86.3,6.9,1.1,1.1,1.1,3.5,24.5,69205,87.3,8.7,3.9,0.1,5.9
26117,Montcalm County,62956,32441,30515,3.4,92.0,2.0,0.5,0.5,0.1,48157,44651,1606,646,17.5,25.3,24.5,16.2,23.2,12.9,23.2,82.2,10.4,0.4,2.0,1.1,3.9,30.0,25787,82.4,10.8,6.5,0.3,7.0
26119,Montmorency County,9290,4711,4579,1.3,96.2,0.2,0.8,0.0,0.0,7864,39152,2044,1259,15.1,23.5,23.9,21.8,23.3,11.2,19.8,84.1,7.6,0.4,1.4,0.9,5.5,29.0,2971,77.8,12.5,9.4,0.3,12.7
26121,Muskegon County,172707,85918,86789,5.4,76.5,13.5,0.5,0.5,0.0,130661,46077,806,507,18.5,26.6,28.0,19.7,21.6,8.4,22.3,83.9,10.7,0.5,1.0,1.0,2.9,21.2,73192,84.5,10.6,4.8,0.1,8.9
26123,Newaygo County,47899,24036,23863,5.8,90.7,1.3,0.6,0.3,0.0,36306,45645,1342,596,17.8,24.7,25.8,17.0,21.1,14.5,21.6,78.7,13.4,0.3,2.0,2.2,3.4,28.1,19256,81.2,11.5,6.9,0.3,7.7
26125,Oakland County,1241860,605231,636629,3.9,72.9,13.6,0.2,6.8,0.0,907645,73369,548,360,9.0,11.3,48.9,13.9,22.8,5.1,9.2,85.9,7.2,0.5,1.1,0.8,4.5,26.7,629551,86.8,8.2,4.8,0.2,5.3
26127,Oceana County,26317,13323,12994,14.5,82.2,1.2,0.8,0.2,0.0,19131,44382,1592,674,17.5,24.3,26.1,17.7,17.3,15.4,23.5,78.7,11.6,0.8,3.3,1.4,4.3,22.0,10693,80.6,11.6,7.6,0.1,7.7
26129,Ogemaw County,20979,10518,10461,2.0,95.0,0.3,1.2,0.6,0.0,16917,38149,1450,797,18.7,30.7,26.1,18.1,27.1,13.1,15.7,82.2,10.5,0.1,1.6,1.8,3.8,23.8,7739,81.5,11.6,6.9,0.1,10.0
26131,Ontonagon County,6072,3104,2968,1.4,95.2,0.3,1.0,0.1,0.1,5284,36073,2473,1130,15.5,24.7,26.3,25.1,20.0,14.8,13.8,80.8,6.8,0.5,5.5,0.5,5.9,24.6,2021,69.0,21.6,8.9,0.4,10.0
26133,Osceola County,23221,11725,11496,1.7,94.9,1.0,0.8,0.3,0.0,17762,41099,1042,611,20.7,34.2,23.7,17.7,19.3,12.8,26.5,78.4,11.2,0.7,3.0,2.0,4.7,25.2,8960,81.0,10.2,8.4,0.4,7.2
