CensusId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
39111,Monroe,14547,7276,7271,0.5,97.6,0.5,0.2,0.0,0.0,11424,41528.0,1559.0,1235,19.4,34.7,22.6,14.7,23.4,21.9,17.4,84.3,8.6,1.6,2.8,0.3,2.4,32.7,5571,78.3,14.3,7.3,0.1,7.4
39113,Montgomery,533763,256680,277083,2.5,72.0,20.5,0.2,2.0,0.0,403568,43829.0,680.0,346,18.6,28.6,35.6,19.2,24.6,6.5,14.1,82.7,8.3,2.3,2.4,1.2,3.1,21.4,236657,80.8,14.1,5.0,0.1,9.4
39115,Morgan,14913,7421,7492,0.8,92.6,3.5,0.2,0.1,0.0,11559,37067.0,2701.0,1179,21.4,31.2,29.8,15.6,16.6,17.2,20.7,86.2,5.5,0.8,2.8,1.6,3.2,31.6,5678,73.5,16.9,9.2,0.5,9.3
39117,Morrow,34996,17515,17481,1.3,96.3,0.4,0.1,0.1,0.0,26268,51993.0,3131.0,898,11.7,17.2,28.0,14.8,21.7,13.3,22.2,85.9,8.7,0.5,1.0,0.7,3.2,30.1,16096,77.5,15.0,6.9,0.5,7.0
39119,Muskingum,86016,41796,44220,0.9,92.0,3.3,0.2,0.3,0.0,65467,41130.0,1241.0,519,18.6,28.1,26.4,20.0,24.8,10.1,18.6,86.1,8.2,0.3,2.1,0.5,2.7,24.0,37501,83.6,11.4,4.9,0.1,8.3
39121,Noble,14508,8359,6149,0.9,92.3,5.6,0.1,0.0,0.0,12503,41708.0,3544.0,2097,12.7,25.5,22.9,15.9,25.0,10.5,25.7,86.3,7.2,0.0,2.3,0.4,3.7,27.7,4641,78.7,15.2,6.1,0.0,7.0
39123,Ottawa,41162,20432,20730,4.8,92.6,0.9,0.0,0.4,0.0,32905,53914.0,2059.0,893,10.7,17.8,30.0,18.1,22.3,10.6,19.0,87.1,5.5,1.1,0.9,1.1,4.3,23.4,19539,82.2,11.6,5.8,0.3,5.5
39125,Paulding,19165,9530,9635,4.5,92.6,0.9,0.3,0.4,0.0,14362,45550.0,2002.0,1297,12.8,16.4,23.5,16.8,18.3,9.7,31.6,83.0,9.5,0.6,2.4,0.5,4.0,23.1,8638,81.0,12.9,6.1,0.0,6.6
39127,Perry,36025,18035,17990,0.7,97.2,0.3,0.2,0.2,0.0,27088,42017.0,1589.0,872,19.3,26.1,26.1,19.5,20.2,14.0,20.1,84.0,10.5,0.7,1.9,0.6,2.2,33.2,14630,79.3,15.9,4.8,0.0,9.5
39129,Pickaway,56515,29866,26649,1.3,93.2,3.2,0.2,0.3,0.0,43633,57439.0,3004.0,894,12.6,18.2,32.8,16.6,23.2,9.8,17.5,86.4,8.2,0.1,1.4,0.6,3.3,27.7,24777,77.5,16.9,5.4,0.2,6.9
39131,Pike,28396,14207,14189,0.9,95.7,0.7,0.2,0.3,0.3,21417,40283.0,3651.0,1215,23.1,33.2,31.1,19.6,17.8,12.7,18.9,85.4,9.4,0.4,0.7,0.7,3.4,29.1,9887,73.8,19.2,6.6,0.4,13.4
39133,Portage,161897,79107,82790,1.6,90.5,3.9,0.1,1.8,0.0,126529,52552.0,1217.0,539,15.6,21.1,31.9,18.2,24.9,7.7,17.3,83.1,8.3,0.7,2.7,0.9,4.3,25.5,81544,83.2,12.0,4.7,0.1,8.7
39135,Preble,41682,20643,21039,0.7,96.9,0.6,0.3,0.5,0.0,31702,47818.0,1934.0,1032,13.3,19.2,24.8,20.2,20.3,11.6,23.0,83.2,9.9,0.4,2.0,1.5,3.1,26.0,19308,82.1,11.4,6.5,0.0,7.3
39137,Putnam,34184,17110,17074,5.8,93.0,0.3,0.0,0.2,0.0,25192,60524.0,1616.0,616,5.8,6.4,31.6,15.8,17.6,12.0,22.9,86.0,8.4,0.7,1.3,0.8,2.7,22.6,17579,84.7,11.0,4.1,0.1,3.4
39139,Richland,122312,61944,60368,1.7,86.2,7.4,0.1,0.7,0.0,94843,41877.0,854.0,622,17.0,26.7,26.7,19.7,24.2,7.1,22.4,84.6,8.9,0.9,2.0,0.7,2.9,21.4,50632,81.7,12.3,5.8,0.2,8.7
39141,Ross,77334,40627,36707,1.1,89.9,5.2,0.0,0.5,0.0,60020,43345.0,2054.0,757,19.3,28.0,27.0,19.6,23.0,8.8,21.5,85.2,9.6,0.7,1.6,1.1,1.8,26.3,30096,78.3,17.3,4.2,0.2,11.3
39143,Sandusky,60187,29717,30470,9.4,85.3,3.1,0.2,0.4,0.0,45777,47209.0,1240.0,669,14.3,21.9,24.2,15.9,20.2,10.6,29.1,86.7,7.5,0.6,2.6,0.8,1.9,19.9,28181,85.4,9.9,4.6,0.1,7.6
39145,Scioto,78017,38655,39362,1.2,93.6,2.6,0.4,0.4,0.0,60252,35903.0,1592.0,654,25.3,33.0,32.7,21.6,21.6,9.4,14.7,87.4,5.8,0.3,3.1,1.0,2.5,25.7,27592,75.9,18.8,4.9,0.4,9.6
39147,Seneca,55929,27944,27985,4.8,90.6,2.4,0.1,0.6,0.0,42799,45444.0,1614.0,872,16.9,27.2,25.4,17.1,19.5,9.2,28.8,85.3,7.1,0.3,3.9,1.2,2.3,21.0,25327,84.0,11.1,4.8,0.1,8.1
39149,Shelby,49067,24590,24477,1.5,93.4,2.5,0.3,0.7,0.0,35708,54550.0,3033.0,1523,10.3,14.2,27.8,15.1,19.4,9.0,28.6,86.7,8.0,0.2,1.7,0.8,2.6,18.3,23649,85.1,9.8,4.8,0.3,6.7
39151,Stark,374979,181905,193074,1.8,87.2,7.1,0.1,0.8,0.0,288991,47137.0,723.0,366,14.7,22.1,31.7,18.9,24.0,8.4,16.9,85.1,8.6,1.2,1.6,0.6,2.8,21.6,174941,84.4,10.2,5.3,0.1,8.5
