CensusId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
28145,Union,27811,13525,14286,4.5,78.8,14.2,0.2,0.7,0.1,20110,35865.0,2740.0,1018,22.5,33.2,21.9,12.5,26.2,10.7,28.6,83.3,10.5,0.3,1.7,0.6,3.6,24.4,10949,82.7,11.6,5.6,0.1,10.7
28147,Walthall,14978,7347,7631,1.8,52.9,44.5,0.0,0.3,0.0,11140,31384.0,2713.0,1621,28.7,40.7,28.5,11.1,23.6,17.7,19.1,81.7,10.8,0.7,0.9,3.0,2.9,38.9,5382,72.4,20.1,6.3,1.2,11.1
28149,Warren,48020,22838,25182,2.1,48.5,47.7,0.1,0.8,0.0,35541,41121.0,1604.0,914,22.6,36.2,36.6,21.2,20.2,9.0,13.1,87.3,8.9,0.1,1.4,0.7,1.6,18.0,19554,71.8,24.3,3.7,0.2,8.0
28151,Washington,49499,23204,26295,1.3,26.4,71.1,0.1,0.7,0.0,35984,29144.0,2264.0,677,36.0,52.5,33.1,18.2,25.3,7.6,15.9,86.0,9.8,0.4,1.2,0.8,1.8,16.8,17034,70.5,24.1,5.2,0.1,21.7
28153,Wayne,20564,10008,10556,1.4,58.5,39.0,0.2,0.1,0.0,15285,32557.0,3328.0,1631,27.2,39.3,21.8,14.4,22.2,18.8,22.8,81.2,8.5,0.8,1.6,2.7,5.1,28.2,7906,78.1,14.4,7.3,0.2,9.4
28155,Webster,9999,4917,5082,1.3,77.8,19.6,0.0,0.2,0.0,7544,34448.0,2909.0,1249,22.7,30.0,35.8,13.4,19.3,12.0,19.5,83.2,10.1,0.5,0.7,3.0,2.5,29.7,3544,68.9,24.9,6.0,0.1,11.2
28157,Wilkinson,9345,4919,4426,0.1,28.8,70.7,0.0,0.0,0.0,7269,29931.0,5159.0,1537,32.3,52.4,25.3,28.3,15.0,14.8,16.6,80.4,10.9,0.1,5.9,0.4,2.2,36.5,2914,64.2,33.1,2.7,0.0,9.7
28159,Winston,18697,9058,9639,1.1,50.8,47.4,0.4,0.2,0.0,14173,33202.0,3509.0,1131,29.5,46.3,31.8,17.8,16.9,12.8,20.7,78.6,16.5,0.5,1.5,1.7,1.2,28.6,7034,73.5,20.1,6.0,0.4,12.3
28161,Yalobusha,12381,6040,6341,1.6,58.8,38.7,0.3,0.2,0.0,9476,36502.0,4546.0,1427,20.3,22.7,21.8,15.1,22.8,9.3,31.0,85.0,13.8,0.1,0.1,0.9,0.2,24.6,5055,74.8,21.4,3.8,0.0,5.7
28163,Yazoo,27911,15460,12451,4.8,36.5,57.4,0.1,0.4,0.0,19883,28961.0,3442.0,1237,33.1,44.5,26.6,20.1,22.8,11.7,18.8,87.1,8.9,0.1,0.5,0.5,3.0,28.0,8382,70.4,21.1,8.1,0.3,19.8
