CensusId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
48081,Coke,3238,1667,1571,20.9,77.3,0.8,0.6,0.1,0.0,2566,42467.0,5324.0,11.6,11.4,46.3,13.9,15.1,12.5,12.2,84.2,5.1,0.0,4.0,1.3,5.5,22.3,1508,58.7,31.5,9.8,0.0,3.1
48083,Coleman,8536,4223,4313,17.3,78.1,2.4,0.8,0.8,0.0,6581,35156.0,4158.0,22.6,41.1,26.2,20.8,24.1,17.6,11.3,86.5,7.2,0.1,1.5,2.0,2.8,25.8,3235,71.4,17.4,10.9,0.2,8.2
48085,Collin,862215,423260,438955,15.0,60.8,8.9,0.3,12.4,0.1,548008,84735.0,1217.0,7.6,9.5,52.1,11.8,25.2,5.2,5.7,81.6,7.2,1.1,0.8,1.4,7.8,28.2,444189,84.1,10.0,5.8,0.2,4.9
48087,Collingsworth,3058,1490,1568,31.4,62.1,3.5,1.9,0.2,0.0,1885,39743.0,7242.0,22.6,40.1,25.4,15.5,18.6,27.1,13.5,77.8,18.9,0.3,1.2,0.1,1.7,18.8,1345,70.7,18.3,11.0,0.0,5.2
48089,Colorado,20757,10231,10526,27.8,58.1,13.6,0.1,0.2,0.0,15181,46618.0,2516.0,15.1,19.1,29.0,16.9,20.4,16.2,17.5,87.2,7.8,1.1,1.9,0.2,1.8,21.4,9169,72.6,17.3,9.0,1.1,4.2
48091,Comal,119632,59187,60445,26.3,69.4,1.9,0.1,0.9,0.0,88281,65833.0,3291.0,8.8,13.0,37.8,16.6,25.6,11.0,8.9,80.5,9.2,0.1,1.1,1.4,7.6,30.3,54190,77.2,13.2,9.1,0.4,4.9
48093,Comanche,13623,6673,6950,26.9,71.2,0.4,0.1,0.3,0.0,9707,37470.0,2513.0,23.2,40.2,26.9,15.7,20.7,15.6,21.2,80.8,12.2,0.0,2.2,1.1,3.7,23.2,5338,72.2,15.0,12.3,0.5,4.5
48095,Concho,4086,2726,1360,55.4,42.8,0.5,0.0,0.8,0.0,2045,48368.0,5302.0,11.1,19.8,34.1,13.5,24.5,17.0,10.9,79.4,10.4,0.0,5.2,0.0,5.0,21.1,961,44.1,36.7,17.8,1.4,2.8
48097,Cooke,38761,19129,19632,16.9,77.1,2.4,0.8,0.7,0.1,27265,52406.0,3128.0,13.9,22.0,27.6,22.6,19.1,11.4,19.3,75.4,18.3,0.2,1.3,0.9,3.9,24.5,18012,76.9,14.8,8.1,0.2,7.0
48099,Coryell,76128,37681,38447,17.5,60.1,14.3,0.4,1.8,0.8,54395,49340.0,1526.0,13.8,19.8,30.4,24.1,25.1,11.1,9.3,73.3,13.7,0.3,7.4,2.3,3.0,21.0,22684,60.3,34.2,5.3,0.2,9.5
48101,Cottle,1510,786,724,28.1,59.9,10.5,0.2,0.0,0.0,1074,34955.0,3894.0,22.7,39.1,31.4,22.6,22.9,19.2,3.9,66.6,17.7,0.0,9.6,4.0,2.2,15.1,615,56.4,28.9,14.0,0.7,7.5
48103,Crane,4730,2368,2362,60.0,35.7,3.5,0.7,0.0,0.0,2869,58333.0,6374.0,13.1,16.3,19.0,19.4,17.3,21.9,22.3,77.0,18.9,0.6,2.0,1.4,0.0,23.0,1980,82.2,13.9,3.9,0.0,5.2
48105,Crockett,3699,1854,1845,61.8,36.7,0.3,0.0,0.0,0.0,2609,53678.0,8534.0,17.5,30.4,21.6,17.5,20.7,24.4,15.9,76.1,18.7,0.0,3.5,0.0,1.6,21.1,1851,77.4,16.3,6.2,0.2,1.8
48107,Crosby,6007,2926,3081,53.9,41.3,3.7,0.0,0.0,0.3,4158,37434.0,2321.0,22.9,33.9,28.9,19.6,20.0,22.6,9.0,83.4,8.6,0.0,2.8,3.8,1.4,21.8,2478,72.7,17.3,9.4,0.6,10.0
48109,Culberson,2296,1124,1172,78.4,19.2,0.4,0.5,0.0,0.1,1591,35000.0,5602.0,29.7,41.7,20.1,32.2,24.2,15.7,7.8,73.1,18.7,0.2,2.9,3.0,2.2,11.0,1020,74.7,19.1,6.2,0.0,6.5
48111,Dallam,7014,3752,3262,42.3,52.7,1.2,1.1,1.0,0.0,4184,41345.0,3462.0,17.0,25.5,20.3,23.2,16.5,21.6,18.4,81.9,9.8,0.5,2.0,3.7,2.1,12.8,3381,82.1,11.0,6.7,0.1,5.6
48113,Dallas,2485003,1225722,1259281,39.0,31.5,21.8,0.2,5.6,0.0,1432702,50270.0,333.0,19.3,29.3,33.3,18.2,24.5,11.2,12.9,78.2,11.2,2.9,1.5,2.1,4.1,26.5,1191958,83.9,9.5,6.4,0.1,7.6
48115,Dawson,13542,7670,5872,54.7,37.8,5.6,0.3,0.8,0.0,9638,41095.0,2591.0,16.6,17.2,24.9,19.8,22.7,16.5,16.0,79.7,15.0,0.3,1.2,2.0,1.8,16.4,4844,68.5,21.9,9.5,0.1,9.5
48117,Deaf Smith,19245,9491,9754,69.8,27.8,0.8,0.6,0.3,0.0,10848,43373.0,3130.0,20.8,28.8,26.8,13.8,20.4,17.0,22.0,81.6,13.9,0.3,1.1,0.6,2.6,13.7,8501,78.0,13.6,7.9,0.5,5.4
48119,Delta,5223,2586,2637,6.8,81.2,8.2,0.4,0.7,0.0,4020,42432.0,4872.0,22.8,39.5,32.6,14.8,22.0,11.3,19.3,83.7,9.9,0.0,2.6,1.5,2.3,30.1,1830,72.8,16.2,11.0,0.0,13.6
48121,Denton,731851,360112,371739,18.8,62.1,8.7,0.3,7.3,0.1,482962,75050.0,1057.0,8.8,10.1,43.9,14.6,26.6,6.4,8.5,80.9,9.3,1.0,1.2,1.3,6.2,28.1,387884,82.2,11.9,5.7,0.1,5.7
48123,DeWitt,20540,10795,9745,33.6,56.3,9.5,0.1,0.1,0.0,15547,49736.0,5142.0,15.1,21.2,29.1,19.2,21.0,14.7,16.1,83.8,8.5,0.0,2.4,1.3,4.0,22.4,7927,72.4,17.7,9.6,0.3,6.8
48125,Dickens,2281,1222,1059,26.4,66.9,6.1,0.2,0.0,0.0,1714,39700.0,4253.0,20.1,24.8,41.5,15.6,16.9,19.0,7.0,75.3,9.7,0.0,6.2,2.8,6.1,16.1,744,59.0,31.2,9.5,0.3,13.6
48127,Dimmit,10682,5185,5497,85.8,13.7,0.3,0.0,0.2,0.0,7223,36825.0,5948.0,18.9,26.0,19.3,23.5,31.9,17.0,8.3,79.3,8.2,0.1,4.5,2.3,5.7,15.8,4210,70.5,21.9,7.6,0.0,10.3
48129,Donley,3588,1766,1822,10.1,82.5,5.7,0.6,0.4,0.1,2826,36681.0,4127.0,17.7,32.6,32.9,24.9,16.5,14.1,11.6,68.7,16.5,0.0,5.3,1.3,8.2,22.6,1411,56.4,29.8,13.7,0.0,3.9
48131,Duval,11577,6038,5539,88.5,10.0,0.9,0.2,0.4,0.0,8635,33939.0,5080.0,23.9,36.2,18.1,24.4,21.9,22.9,12.6,70.0,19.3,0.0,5.7,1.7,3.3,26.9,4336,76.0,17.2,6.4,0.3,10.9
48133,Eastland,18328,8979,9349,14.8,80.2,2.8,0.2,0.4,0.0,13920,34888.0,3563.0,18.2,19.9,30.7,20.6,20.9,12.0,15.8,83.9,10.1,0.1,1.7,1.0,3.1,19.1,6803,76.4,15.1,7.8,0.7,4.4
48135,Ector,149557,75182,74375,56.5,37.0,4.0,0.2,0.8,0.0,92579,57150.0,2189.0,13.0,17.1,23.5,15.4,25.9,17.4,17.8,81.4,14.1,0.5,1.1,0.7,2.1,21.0,70130,82.0,11.2,6.7,0.1,5.2
48137,Edwards,1906,854,1052,51.0,48.8,0.2,0.1,0.0,0.0,1480,41813.0,16850.0,10.8,20.8,22.7,20.9,26.9,22.0,7.5,56.2,14.4,0.0,5.7,7.2,16.5,23.2,912,57.2,23.0,19.7,0.0,4.9
48139,Ellis,157058,77570,79488,24.7,63.9,8.8,0.3,0.6,0.0,105187,62465.0,2002.0,12.1,17.1,31.7,14.5,27.1,10.9,15.9,81.6,12.0,0.4,0.6,0.7,4.7,28.7,74703,78.5,14.2,7.3,0.1,6.5
48141,El Paso,831095,406117,424978,81.3,13.3,3.1,0.3,1.0,0.1,478494,41637.0,545.0,22.8,31.7,29.6,21.2,26.7,9.7,12.8,79.4,11.2,1.5,2.3,2.4,3.2,23.2,327744,73.9,20.0,6.0,0.1,8.4
48143,Erath,40039,19692,20347,19.9,76.2,1.4,0.6,0.7,0.0,29464,41416.0,1503.0,24.4,23.8,29.9,19.4,21.7,13.0,16.0,80.7,11.3,0.4,3.1,1.0,3.6,20.0,19275,76.7,15.3,7.9,0.0,4.1
48145,Falls,17410,8192,9218,22.1,51.8,24.5,0.1,0.2,0.1,12990,36079.0,2516.0,22.0,34.4,26.2,20.7,22.8,14.7,15.6,76.2,13.5,1.7,3.1,2.3,3.2,24.5,6068,70.8,20.5,8.4,0.3,7.2
48147,Fannin,33748,17810,15938,10.3,79.7,6.8,0.3,0.6,0.1,25298,44071.0,2934.0,17.2,22.5,31.5,16.6,22.6,12.9,16.4,81.4,10.4,0.1,1.5,1.4,5.2,29.4,13259,73.1,19.8,7.1,0.1,6.7
48149,Fayette,24849,12267,12582,19.6,72.6,7.2,0.0,0.1,0.0,18420,47808.0,4108.0,12.4,18.9,22.7,17.2,25.9,17.1,17.1,83.2,9.2,0.2,1.7,1.2,4.5,23.3,11669,77.4,13.4,9.0,0.2,1.8
48151,Fisher,3858,1826,2032,31.0,64.5,3.2,0.0,0.5,0.2,3000,41406.0,2956.0,17.5,19.0,28.9,19.8,22.4,17.6,11.3,82.5,10.4,0.0,4.0,0.8,2.3,19.7,1767,72.0,18.1,9.4,0.5,7.2
