CensusId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
22037,East Feliciana,19855,10666,9189,1.3,52.8,44.7,0.3,0.1,0.0,15939,45520.0,2989.0,19.4,27.3,26.8,24.4,21.0,13.6,14.1,89.0,5.7,0.0,1.9,0.6,2.7,33.0,7165,68.3,26.1,5.6,0.0,6.5
22039,Evangeline,33768,17197,16571,2.8,67.5,27.7,0.2,0.1,0.0,24221,30009.0,2571.0,26.6,35.3,26.4,19.0,21.5,19.5,13.6,83.8,8.7,0.1,3.9,1.7,1.9,31.0,10978,78.6,14.5,6.9,0.0,10.4
22041,Franklin,20550,9993,10557,0.4,65.9,32.7,0.0,0.1,0.0,15273,30275.0,3181.0,30.7,47.7,28.0,14.3,26.9,20.1,10.6,83.4,9.1,0.2,2.1,2.7,2.6,20.9,7062,71.8,16.3,11.6,0.3,11.5
22043,Grant,22362,12523,9839,6.2,76.4,14.1,0.9,0.1,0.1,16816,39914.0,2467.0,18.3,22.6,25.7,19.6,22.8,17.1,14.8,81.9,11.9,0.8,0.6,2.2,2.6,32.3,7068,72.7,21.7,5.5,0.1,9.2
22045,Iberia,73938,36017,37921,3.7,59.7,31.4,0.1,2.7,0.0,52655,45261.0,1707.0,19.6,30.4,25.7,17.4,25.6,15.9,15.4,83.1,10.2,0.6,2.3,2.1,1.6,24.1,31517,81.7,11.8,6.5,0.1,10.6
22047,Iberville,33229,16949,16280,2.4,47.8,48.0,0.4,0.1,0.0,25924,45117.0,4436.0,19.1,24.8,24.1,21.5,25.6,13.2,15.6,84.1,10.1,0.5,2.1,1.8,1.5,25.1,13049,76.9,19.2,3.9,0.0,7.9
22049,Jackson,16109,8288,7821,1.5,66.5,30.2,0.2,0.2,0.0,12359,38029.0,3781.0,26.5,38.2,25.4,18.4,23.7,17.1,15.3,79.9,10.8,0.4,1.5,1.9,5.6,30.2,5536,75.0,19.7,5.1,0.3,6.9
22051,Jefferson,435092,211216,223876,13.6,54.4,25.9,0.4,4.1,0.0,312545,47947.0,969.0,16.8,27.0,31.9,18.5,25.7,13.1,10.8,81.9,11.1,1.2,1.7,1.8,2.2,23.7,210346,82.0,12.0,5.8,0.1,6.7
22053,Jefferson Davis,31434,15550,15884,2.1,78.2,17.1,0.5,0.3,0.0,23257,39063.0,3231.0,21.1,26.3,28.1,19.2,21.9,16.6,14.2,81.3,12.3,0.0,0.8,3.5,2.0,30.3,12657,73.7,20.3,5.8,0.2,9.2
22055,Lafayette,231811,113159,118652,4.3,66.6,25.5,0.2,1.6,0.0,169983,51869.0,995.0,16.0,20.4,35.4,19.0,24.7,10.7,10.3,82.9,10.1,0.6,1.8,1.9,2.6,23.7,116522,82.0,11.2,6.6,0.2,6.3
22057,Lafourche,97474,47888,49586,4.3,77.0,13.3,2.3,0.8,0.0,72025,51030.0,1656.0,14.8,20.6,27.6,15.3,23.7,15.1,18.3,79.9,11.3,0.4,1.3,4.7,2.5,26.8,43542,82.1,12.0,5.8,0.2,7.0
22059,LaSalle,14899,7702,7197,3.9,83.2,11.2,0.7,0.0,0.1,11155,37310.0,5329.0,21.0,27.3,30.7,19.0,19.8,19.9,10.6,87.6,5.2,0.7,0.7,2.4,3.4,37.8,5354,73.3,20.4,6.1,0.3,6.3
22061,Lincoln,47349,23005,24344,2.7,53.3,40.4,0.1,1.8,0.0,36265,33467.0,2386.0,32.1,31.9,37.0,21.4,22.5,8.1,11.0,80.1,10.9,0.1,4.1,1.6,3.2,19.7,20541,70.2,25.1,4.6,0.1,11.9
22063,Livingston,133949,65803,68146,3.3,88.7,6.1,0.3,0.4,0.0,97100,58251.0,2946.0,14.4,17.8,30.8,14.8,24.5,16.5,13.3,87.2,8.1,0.1,0.8,1.0,2.7,34.0,61631,80.1,15.4,4.4,0.1,7.0
22065,Madison,11873,5921,5952,1.8,35.1,62.0,0.3,0.1,0.0,8942,23854.0,2595.0,38.4,53.4,25.0,31.0,20.0,11.6,12.4,85.7,8.3,0.1,3.8,0.9,1.1,14.0,3967,72.4,22.8,4.6,0.1,16.9
22067,Morehouse,27012,12904,14108,1.2,49.8,47.3,0.1,0.3,0.0,20262,28003.0,3159.0,28.5,42.0,24.6,20.5,23.4,13.4,18.0,87.4,9.5,0.1,0.8,1.3,0.8,24.9,9888,84.4,12.1,3.4,0.1,8.0
22069,Natchitoches,39330,18765,20565,2.1,53.4,40.5,1.0,0.6,0.0,29655,31345.0,1707.0,29.2,37.3,26.5,19.6,26.1,12.1,15.8,80.4,10.8,0.7,2.6,3.3,2.2,21.8,14446,70.6,23.7,5.7,0.0,12.2
22071,Orleans,376738,180183,196555,5.5,30.8,59.0,0.2,3.0,0.0,287106,36792.0,654.0,27.0,41.0,41.8,23.1,19.8,7.0,8.3,69.9,9.2,7.8,4.8,4.5,3.7,23.4,170454,79.6,13.9,6.4,0.1,10.3
22073,Ouachita,155769,74555,81214,2.1,58.7,37.2,0.3,0.9,0.0,114291,37754.0,1680.0,24.7,37.2,33.8,18.9,27.5,8.9,10.9,86.8,8.1,1.2,0.8,1.1,2.0,19.9,64578,79.8,15.7,4.4,0.1,8.0
22075,Plaquemines,23599,11676,11923,6.0,66.5,20.7,0.8,3.3,0.0,16673,50314.0,4333.0,16.2,18.2,25.1,17.7,21.1,21.1,15.0,84.1,8.3,0.4,2.9,2.5,1.7,26.3,9777,72.2,18.7,9.0,0.1,4.7
22077,Pointe Coupee,22498,10757,11741,2.4,60.2,35.9,0.2,0.3,0.0,17004,43825.0,4227.0,19.6,28.9,25.3,18.5,25.3,16.4,14.6,84.3,8.9,0.5,1.4,2.4,2.7,29.1,9105,77.4,16.5,5.7,0.4,8.3
22079,Rapides,132225,63862,68363,2.8,61.7,31.9,0.5,1.5,0.0,96795,40734.0,1418.0,20.8,29.2,30.8,21.5,24.9,10.1,12.6,82.8,9.5,1.8,2.0,2.1,1.8,22.8,52620,74.4,20.7,4.7,0.2,8.6
