CensusId,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
29117,Missouri,Livingston,15042,6787,8255,1.5,93.4,2.6,0.7,0.5,0.3,11773,43350.0,3719.0,22557,1584,16.6,23.0,30.4,18.9,22.9,9.0,18.7,79.7,8.8,0.5,3.1,1.6,6.3,18.1,6641,72.6,17.2,9.7,0.5,5.1
29119,Missouri,McDonald,22763,11565,11198,11.3,79.3,1.5,2.4,1.4,1.2,15459,38368.0,2156.0,18498,803,21.7,30.4,21.2,14.8,25.2,15.6,23.2,78.4,14.5,0.2,1.4,1.3,4.2,27.8,9544,83.0,10.2,6.6,0.2,8.7
29121,Missouri,Macon,15460,7540,7920,1.2,94.1,2.6,0.5,0.4,0.0,11736,36976.0,2057.0,19738,985,19.1,31.9,28.7,21.9,20.0,14.0,15.5,78.5,13.3,0.9,2.1,1.9,3.3,21.1,6541,71.6,18.6,9.6,0.3,8.7
29123,Missouri,Madison,12401,6068,6333,0.5,95.3,1.8,0.3,0.3,0.2,9354,35097.0,4993.0,17179,1031,18.4,24.0,19.3,23.1,24.7,13.9,19.0,85.6,8.6,0.0,0.8,2.0,3.0,26.6,4854,76.3,19.4,4.0,0.2,10.2
29125,Missouri,Maries,9057,4550,4507,0.6,96.2,0.4,1.5,0.6,0.0,6999,39700.0,5064.0,20731,1432,19.2,30.4,24.1,16.5,22.4,11.3,25.7,72.0,16.2,0.2,2.8,1.6,7.2,29.9,3551,77.9,15.3,6.8,0.0,10.0
29127,Missouri,Marion,28840,13850,14990,1.5,90.5,5.0,0.5,0.8,0.0,21799,40814.0,1474.0,21614,1030,18.3,26.5,30.3,19.6,19.6,11.1,19.5,81.7,7.7,0.4,3.5,2.3,4.5,18.7,12851,80.9,11.3,7.7,0.1,7.2
29129,Missouri,Mercer,3718,1856,1862,1.0,96.7,0.7,0.1,0.6,0.1,2782,40768.0,3279.0,20404,1547,16.0,22.1,30.2,14.6,20.4,13.8,21.1,78.3,6.6,0.9,6.4,1.1,6.7,20.2,1657,66.6,18.3,14.5,0.5,4.6
29131,Missouri,Miller,24956,12272,12684,1.7,95.2,0.4,1.0,0.3,0.0,18966,38094.0,2006.0,21268,1320,20.1,29.9,25.4,22.4,27.0,10.4,14.9,75.5,16.4,0.0,1.3,2.4,4.3,27.4,10832,73.8,15.9,9.6,0.7,8.1
29133,Missouri,Mississippi,14208,7650,6558,1.9,72.3,24.1,0.3,0.0,0.0,10947,28347.0,2186.0,16515,1379,29.2,43.8,23.6,23.1,24.5,12.2,16.6,75.7,15.2,0.0,3.1,0.7,5.4,17.0,4945,72.9,17.7,9.0,0.3,12.2
29135,Missouri,Moniteau,15801,8277,7524,4.5,89.6,3.9,0.3,0.1,0.0,11560,47725.0,2316.0,20901,1211,13.0,18.3,28.1,18.7,23.2,12.8,17.2,77.5,14.8,0.4,2.1,2.4,2.8,25.2,6712,68.8,23.5,7.6,0.1,6.7
29137,Missouri,Monroe,8680,4367,4313,1.1,93.9,2.7,0.7,0.3,0.3,6690,43138.0,2461.0,20921,977,14.7,26.2,25.8,19.0,21.2,10.8,23.2,78.2,13.4,0.2,1.9,0.7,5.6,26.2,3845,77.3,14.8,7.6,0.2,5.9
29139,Missouri,Montgomery,11939,5927,6012,1.6,94.9,1.4,0.0,0.3,0.2,9070,39830.0,2294.0,20710,1038,17.6,23.0,27.8,19.0,19.9,11.1,22.2,82.0,10.5,0.1,3.0,0.7,3.6,27.2,5126,75.8,13.8,10.1,0.4,9.4
29141,Missouri,Morgan,20225,10179,10046,1.9,94.7,1.2,0.0,0.0,0.0,15664,33525.0,1668.0,18431,878,24.0,28.8,22.8,19.2,29.3,13.2,15.5,70.9,15.3,0.2,4.1,4.5,4.9,22.2,6875,74.3,13.3,11.9,0.4,11.7
29143,Missouri,New Madrid,18411,8828,9583,1.6,80.5,16.1,0.1,0.1,0.0,13942,33630.0,3065.0,19918,1186,22.8,35.9,25.3,20.8,20.6,11.6,21.7,86.1,7.9,0.2,2.6,0.5,2.7,16.7,7298,79.3,14.2,6.5,0.0,8.8
29145,Missouri,Newton,58777,29111,29666,4.9,86.9,1.0,2.6,1.4,0.1,43290,43290.0,1699.0,22735,890,14.5,18.6,29.1,17.1,25.4,10.2,18.1,80.7,12.0,0.1,1.7,1.4,4.1,21.4,26122,82.2,10.8,6.7,0.3,6.1
