CensusId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
54079,Putnam,56596,27714,28882,1.0,95.6,1.5,0.1,0.3,0.0,43301,56774.0,3410.0,1311,9.8,11.8,37.5,15.7,27.8,8.8,10.1,86.0,8.6,0.2,1.1,0.5,3.6,24.8,25964,80.7,16.7,2.6,0.0,3.7
54081,Raleigh,78493,39343,39150,1.4,87.3,8.3,0.3,1.1,0.1,61259,41032.0,1673.0,807,17.8,25.4,31.3,20.9,24.0,14.2,9.6,84.3,9.7,0.1,1.9,1.2,2.7,24.3,29014,75.4,20.7,3.7,0.1,6.6
54083,Randolph,29365,15111,14254,0.8,96.2,1.9,0.2,0.2,0.0,23589,39457.0,2608.0,1093,17.0,21.5,29.1,23.7,23.8,11.5,11.8,80.3,13.2,0.0,3.2,0.8,2.4,21.0,11833,77.2,18.9,3.9,0.0,6.7
54085,Ritchie,10140,5015,5125,0.5,97.9,0.5,0.0,0.0,0.0,8045,37636.0,4790.0,1102,20.7,29.0,25.1,16.8,22.4,13.7,22.0,81.7,12.1,0.0,2.2,1.3,2.8,25.8,3730,76.3,20.2,3.5,0.0,10.6
54087,Roane,14636,7231,7405,0.9,97.2,0.0,0.1,0.1,0.0,11445,31813.0,3144.0,1163,22.1,28.8,26.5,16.4,26.5,18.2,12.4,79.6,14.0,0.0,1.3,1.3,3.8,31.9,4892,76.3,16.2,7.4,0.2,8.9
54089,Summers,13544,6185,7359,1.8,91.6,4.9,0.3,0.1,0.0,11165,36651.0,1933.0,1134,17.6,21.3,29.4,19.3,20.3,14.9,16.2,81.4,11.7,0.0,1.6,0.7,4.7,29.8,4857,69.8,22.4,7.7,0.1,10.0
54091,Taylor,16977,8592,8385,0.9,96.4,0.9,0.2,1.0,0.1,13460,43970.0,3245.0,1355,16.6,25.3,33.7,19.4,17.6,13.7,15.7,88.5,5.8,0.2,0.6,2.2,2.7,29.2,6784,79.2,16.1,4.7,0.0,9.5
54093,Tucker,6972,3474,3498,0.5,97.7,0.2,0.0,0.6,0.0,5706,40533.0,2099.0,1517,14.9,24.3,29.6,24.2,16.1,16.0,14.3,80.8,12.0,0.2,2.8,0.3,3.9,27.7,3052,63.8,31.5,4.7,0.0,7.6
54095,Tyler,9033,4464,4569,0.6,98.1,0.2,0.1,0.0,0.0,7199,38854.0,3862.0,1493,19.8,29.7,25.2,22.5,21.2,11.5,19.5,86.1,8.5,0.2,3.4,0.2,1.7,28.6,3296,75.8,18.9,5.2,0.0,10.9
54097,Upshur,24560,12223,12337,1.1,96.4,1.1,0.1,0.2,0.2,19428,40330.0,4447.0,1001,18.1,27.3,31.8,18.4,19.8,14.5,15.5,81.0,9.5,0.2,3.6,1.7,4.0,25.6,9682,76.9,17.0,5.7,0.3,8.0
54099,Wayne,41499,20257,21242,0.6,97.6,0.4,0.1,0.1,0.0,32384,36318.0,1884.0,959,20.6,31.4,30.1,20.7,23.6,9.6,16.2,86.7,8.0,0.4,1.1,1.3,2.7,25.1,14542,77.3,18.3,4.4,0.0,9.9
54101,Webster,8927,4387,4540,0.3,97.7,0.1,0.3,0.4,0.1,7114,29086.0,3319.0,1709,26.1,35.6,18.0,27.2,17.4,20.8,16.6,79.8,8.6,0.2,5.6,2.4,3.5,27.0,2945,79.7,15.4,4.7,0.2,14.8
54103,Wetzel,16157,7931,8226,0.6,97.8,0.1,0.0,0.5,0.0,12810,39096.0,2886.0,1507,19.8,31.0,23.4,21.4,18.7,19.2,17.3,85.4,8.7,0.0,3.1,0.6,2.2,29.0,5548,79.7,17.2,2.9,0.1,8.1
54105,Wirt,5841,2936,2905,0.2,97.3,0.8,0.4,0.0,0.0,4612,39352.0,3906.0,3107,13.7,20.3,28.1,18.5,17.6,17.7,18.1,82.9,10.1,0.0,1.3,1.1,4.6,31.5,2265,77.0,19.0,4.0,0.0,8.4
54107,Wood,86559,41844,44715,1.0,95.5,1.1,0.1,0.6,0.0,67789,41884.0,1110.0,792,17.4,25.7,30.7,18.3,27.9,9.2,13.9,83.3,10.6,0.8,1.9,1.0,2.5,20.1,36778,81.8,14.3,3.8,0.1,8.6
54109,Wyoming,22866,11328,11538,0.3,97.5,0.8,0.0,0.0,0.0,17973,33730.0,2787.0,1243,21.8,30.6,27.6,17.0,22.4,20.1,12.9,82.4,10.4,0.0,1.6,2.8,2.7,32.0,6451,77.9,20.6,1.5,0.0,10.1
