CensusId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
55021,Columbia,56607,28741,27866,2.8,93.6,1.5,0.4,0.5,0.0,43454,59769.0,1250.0,8.8,12.8,31.6,15.4,24.3,11.5,17.1,82.4,9.6,0.2,2.9,1.4,3.5,25.3,29483,79.3,14.7,5.6,0.4,5.8
55023,Crawford,16483,8483,8000,1.1,95.5,1.8,0.6,0.4,0.0,12921,44459.0,1468.0,12.8,16.8,24.6,19.2,19.9,11.4,24.9,82.0,7.6,0.4,3.4,1.4,5.1,22.7,7491,77.5,13.3,9.1,0.0,6.5
55025,Dane,510198,252850,257348,6.2,80.8,5.0,0.2,5.4,0.0,378450,62865.0,831.0,12.9,13.9,48.8,15.5,21.7,5.5,8.5,72.9,8.0,5.4,5.6,3.5,4.6,21.0,287151,74.2,21.1,4.5,0.1,4.9
55027,Dodge,88547,46309,42238,4.4,90.8,2.0,0.7,0.6,0.0,68868,53783.0,1394.0,9.2,12.3,26.6,16.6,20.4,11.5,24.8,84.0,7.8,0.1,2.9,1.4,3.7,22.5,43362,83.5,10.9,5.2,0.4,6.0
55029,Door,27731,13639,14092,2.6,94.8,0.5,0.8,0.5,0.0,22807,51928.0,1473.0,10.1,16.0,31.7,20.2,23.2,10.7,14.1,79.3,9.5,0.4,4.4,1.3,5.1,18.8,13169,79.2,11.9,8.6,0.3,6.2
55031,Douglas,43799,21864,21935,1.3,92.1,1.1,1.6,1.1,0.0,34346,47095.0,2086.0,15.8,20.7,29.5,21.2,24.1,9.6,15.5,79.9,9.2,1.5,3.8,1.9,3.7,21.3,21340,80.9,14.4,4.6,0.1,7.0
55033,Dunn,44159,22290,21869,1.7,93.3,0.6,0.3,2.0,0.0,34776,49788.0,2028.0,15.1,14.6,31.4,17.8,22.1,9.7,19.1,76.4,8.9,0.1,7.2,1.5,5.9,22.8,22494,77.5,15.2,7.1,0.2,6.1
55035,Eau Claire,101281,49791,51490,2.2,91.1,0.7,0.4,3.4,0.1,79047,49513.0,1652.0,15.3,14.6,34.7,17.8,26.4,6.4,14.7,79.3,8.2,1.1,4.0,1.7,5.7,18.2,54079,81.6,13.1,5.2,0.1,5.8
55037,Florence,4476,2346,2130,1.0,97.7,0.2,0.7,0.1,0.0,3696,48643.0,4611.0,9.3,11.5,27.2,21.0,19.1,14.3,18.5,87.1,4.3,0.8,0.6,1.4,5.9,20.6,1942,75.3,16.2,8.1,0.4,7.2
55039,Fond du Lac,101920,49914,52006,4.8,90.9,1.1,0.4,1.3,0.0,77386,55473.0,1349.0,9.2,12.4,29.3,16.8,21.1,10.4,22.5,81.8,9.1,0.3,3.6,1.4,3.7,20.2,52846,84.0,10.7,5.0,0.3,5.3
