CensusId,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
46103,South Dakota,Pennington,106085,53101,52984,4.7,80.7,1.2,7.7,1.1,0.1,79474,50890.0,1394.0,27298,813,12.7,18.8,32.0,20.0,27.3,11.0,9.8,83.3,9.0,0.4,2.7,1.2,3.5,17.2,53612,79.9,13.9,6.1,0.1,4.8
46105,South Dakota,Perkins,2981,1506,1475,1.6,95.6,0.1,1.9,0.0,0.0,2363,39773.0,5541.0,27174,2582,13.6,13.1,40.2,15.3,16.2,17.6,10.7,66.3,5.9,0.4,6.2,1.6,19.6,13.4,1490,57.2,16.1,24.9,1.7,4.5
46107,South Dakota,Potter,2307,1098,1209,0.9,92.7,0.0,3.3,1.1,0.0,1828,46081.0,3339.0,29158,3040,11.6,18.9,33.5,18.0,20.1,16.6,11.8,78.3,7.4,0.0,4.7,0.6,9.0,14.1,1142,72.4,12.5,14.9,0.2,0.5
46109,South Dakota,Roberts,10318,5167,5151,2.3,58.9,0.4,34.6,0.1,0.0,7345,48614.0,2719.0,23010,1314,20.2,32.3,37.0,16.8,20.1,11.5,14.5,73.4,10.8,0.7,6.7,1.1,7.4,18.0,4416,63.8,21.1,14.6,0.5,7.6
46111,South Dakota,Sanborn,2339,1224,1115,1.9,97.2,0.0,0.4,0.2,0.0,1892,50541.0,3855.0,29952,2761,10.4,11.0,31.9,12.6,19.9,17.8,17.8,71.0,10.8,0.9,1.5,0.3,15.5,22.5,1289,70.2,9.7,19.7,0.4,3.4
46115,South Dakota,Spink,6570,3323,3247,2.0,95.1,0.2,1.3,0.0,0.5,4910,48217.0,2714.0,28165,1613,12.5,17.7,34.8,18.0,20.7,16.1,10.5,73.8,7.4,0.0,5.7,1.3,11.8,15.7,3266,61.4,21.7,15.5,1.4,1.1
46117,South Dakota,Stanley,2962,1495,1467,1.5,89.1,0.0,8.4,0.0,0.0,2247,56829.0,7749.0,30597,3769,8.2,6.6,38.4,14.9,17.8,18.8,10.1,76.4,10.8,0.0,1.7,1.8,9.3,14.8,1674,66.5,24.0,8.7,0.8,1.4
46119,South Dakota,Sully,1469,823,646,0.6,97.6,0.0,0.4,0.0,0.0,1119,60417.0,7889.0,37078,5796,5.1,0.9,40.9,8.2,19.4,23.1,8.4,70.9,8.0,2.3,4.5,0.4,14.0,14.4,788,67.9,15.1,16.8,0.3,1.7
46121,South Dakota,Todd,9942,4862,5080,3.7,10.0,0.3,74.4,0.6,0.0,5915,31128.0,4700.0,11616,931,46.4,56.0,35.5,25.0,22.0,10.5,7.1,58.3,18.0,1.0,6.0,5.0,11.7,16.5,2901,34.4,55.0,9.8,0.8,25.4
46123,South Dakota,Tripp,5504,2780,2724,0.6,82.0,0.1,15.4,0.5,0.0,4252,37153.0,4351.0,24560,2324,22.8,37.3,44.8,13.9,16.0,15.0,10.2,66.9,13.6,2.5,4.5,1.3,11.1,17.7,2863,57.7,19.6,22.3,0.5,2.1
46125,South Dakota,Turner,8302,4176,4126,2.0,95.8,0.6,0.5,0.0,0.0,6301,53378.0,3315.0,26958,1191,9.4,11.0,36.5,18.3,17.6,13.1,14.5,73.6,11.7,0.1,6.1,1.0,7.5,25.9,4248,70.4,11.9,17.4,0.3,2.5
46127,South Dakota,Union,14842,7476,7366,3.0,93.0,0.3,0.4,1.6,0.0,11055,64471.0,3778.0,36730,2765,5.3,3.7,41.8,13.9,24.1,7.8,12.4,84.4,8.5,0.0,2.5,0.8,3.9,19.4,7576,79.0,13.3,7.0,0.8,2.9
46129,South Dakota,Walworth,5495,2688,2807,4.7,81.3,0.2,8.5,2.8,0.5,4131,43221.0,2732.0,25553,2084,12.2,12.5,32.8,20.2,22.0,15.3,9.8,73.9,12.7,1.0,7.3,1.5,3.6,13.8,2595,75.3,15.8,8.6,0.3,5.8
46135,South Dakota,Yankton,22636,11796,10840,3.3,90.2,2.0,2.2,0.6,0.2,17605,48176.0,3370.0,27044,1607,14.2,18.0,32.7,19.0,23.0,8.5,16.7,81.2,8.7,0.8,4.3,1.2,3.9,15.0,11348,77.2,14.8,7.9,0.1,3.6
46137,South Dakota,Ziebach,2833,1391,1442,3.7,23.7,0.3,70.6,0.7,0.0,1796,35119.0,3563.0,12877,906,39.5,47.2,48.7,12.9,17.5,15.8,5.1,65.3,5.7,0.7,6.6,1.7,20.0,19.6,948,40.9,41.7,16.6,0.8,27.4
