CensusId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
47087,Jackson,11496,5816,5680,1.8,96.0,0.7,0.0,0.0,0.0,9192,31534.0,2932.0,1964,26.8,44.4,24.3,15.8,19.1,18.3,22.6,88.8,7.1,0.0,0.9,1.1,2.1,30.9,3842,72.7,17.4,8.6,1.2,14.5
47089,Jefferson,52490,25876,26614,3.4,92.4,2.5,0.2,0.2,0.0,40746,42417.0,2147.0,1021,16.5,23.0,26.0,17.4,24.6,10.3,21.8,81.0,13.4,0.1,1.5,0.8,3.1,26.3,23000,77.9,14.9,7.1,0.1,9.1
47091,Johnson,18017,9643,8374,1.7,92.5,3.9,0.4,0.1,0.0,14650,30763.0,3533.0,1285,25.6,33.1,26.5,19.5,21.9,12.4,19.7,80.9,10.9,0.5,0.3,0.7,6.7,25.8,6048,65.6,24.8,9.4,0.2,9.0
47093,Knox,444348,215996,228352,3.8,83.1,9.0,0.2,2.0,0.0,337585,48701.0,1097.0,394,16.0,20.7,39.7,17.1,26.1,7.3,9.8,84.9,7.8,0.8,1.4,1.0,4.1,21.6,215253,80.4,13.6,5.9,0.1,6.5
47095,Lake,7687,4937,2750,3.8,67.7,26.4,0.3,0.3,0.0,6334,30086.0,2604.0,1326,27.0,40.9,25.7,29.2,18.2,12.0,15.0,85.4,6.3,0.0,5.5,0.5,2.3,18.1,1840,63.1,29.9,6.4,0.5,10.1
47097,Lauderdale,27427,14296,13131,2.3,60.8,35.0,0.6,0.5,0.0,20750,30281.0,1980.0,867,26.7,35.3,23.3,20.4,20.6,10.7,25.0,90.2,6.0,0.1,1.8,0.6,1.4,24.9,9099,72.5,21.8,5.5,0.3,13.4
47099,Lawrence,42226,20757,21469,1.9,94.2,1.9,0.2,0.5,0.0,31271,37814.0,1629.0,869,20.3,31.0,24.0,16.4,21.7,14.5,23.5,85.6,9.3,0.2,0.6,1.0,3.3,26.4,16607,75.8,14.8,9.0,0.5,10.8
47101,Lewis,11944,6016,5928,2.1,93.5,1.6,0.0,1.9,0.0,9136,36621.0,1937.0,1116,19.6,24.3,26.5,13.8,26.9,13.2,19.5,74.9,16.5,1.0,0.4,3.6,3.7,27.2,4858,74.8,10.3,15.0,0.0,7.7
47103,Lincoln,33550,16431,17119,3.0,87.5,5.2,0.2,0.1,0.0,25663,40389.0,2187.0,1229,16.7,24.5,26.4,14.0,22.7,10.4,26.5,84.3,11.6,0.4,1.1,0.5,2.1,28.1,14232,77.8,12.9,9.0,0.2,7.6
47105,Loudon,50229,24438,25791,7.7,88.9,1.3,0.2,0.8,0.1,38218,51107.0,2900.0,1468,14.4,28.7,30.8,16.7,22.0,11.8,18.7,83.0,11.0,0.2,0.6,1.5,3.7,25.5,19909,80.3,12.6,6.9,0.3,8.9
47107,McMinn,52506,25513,26993,3.3,90.0,4.0,0.2,0.5,0.0,40272,38535.0,2764.0,1194,19.9,28.3,26.1,15.8,21.8,9.9,26.5,85.8,9.8,0.1,0.8,0.5,3.0,23.0,20767,83.0,11.5,5.5,0.0,9.3
