CensusId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
26115,Monroe,150436,74065,76371,3.3,91.9,2.3,0.3,0.6,0.0,114703,55653.0,1535.0,11.3,16.4,29.3,18.3,21.1,10.7,20.6,86.2,7.4,1.2,1.2,1.1,3.0,24.4,68024,85.8,9.4,4.7,0.1,8.3
26117,Montcalm,63004,32482,30522,3.3,92.1,2.0,0.4,0.4,0.0,48001,41584.0,1204.0,18.2,27.2,25.0,16.2,23.5,13.0,22.3,81.2,11.8,0.3,2.1,1.6,3.0,30.4,24588,82.5,11.6,5.6,0.3,11.2
26119,Montmorency,9401,4798,4603,1.2,96.3,0.4,0.6,0.0,0.0,7917,36250.0,1815.0,16.9,22.6,21.4,24.9,23.3,11.1,19.3,82.6,7.7,0.0,3.0,0.8,6.0,27.2,2937,77.3,13.8,8.7,0.2,16.0
26121,Muskegon,171483,85094,86389,5.2,76.9,13.6,0.6,0.5,0.0,129084,42829.0,917.0,19.2,27.9,28.3,20.4,22.6,7.3,21.4,85.2,9.2,0.5,1.1,1.1,3.0,21.4,69673,84.2,11.0,4.7,0.1,11.9
26123,Newaygo,48029,24156,23873,5.7,90.6,1.4,0.6,0.3,0.0,36237,43693.0,1342.0,18.2,26.3,25.8,15.6,23.2,13.9,21.5,80.4,11.9,0.2,2.0,2.1,3.4,29.2,18619,81.7,11.3,6.6,0.3,10.1
26125,Oakland,1229503,597097,632406,3.7,73.5,13.8,0.2,6.3,0.0,896373,67465.0,680.0,10.1,13.1,47.8,14.4,23.8,4.9,9.0,85.7,7.5,0.5,1.2,0.9,4.2,26.3,606484,86.1,8.8,5.0,0.2,7.5
26127,Oceana,26229,13277,12952,14.2,82.6,1.2,0.6,0.3,0.0,18972,41617.0,1409.0,20.4,31.6,25.5,17.9,18.4,15.0,23.2,76.3,11.2,0.1,4.2,1.5,6.7,22.5,10360,78.3,13.2,8.2,0.3,8.7
26129,Ogemaw,21222,10593,10629,1.8,95.4,0.3,0.8,0.6,0.0,17069,36063.0,1500.0,21.8,37.1,24.8,21.8,25.8,12.2,15.5,84.8,8.1,0.2,1.6,1.9,3.4,23.0,7661,79.3,11.9,8.7,0.1,12.4
26131,Ontonagon,6298,3239,3059,1.1,95.8,0.3,0.9,0.5,0.0,5405,34459.0,2047.0,15.5,21.5,26.3,21.8,21.3,14.4,16.3,79.3,9.7,0.4,4.7,1.2,4.8,25.4,2048,66.8,23.6,9.1,0.5,13.7
26133,Osceola,23234,11728,11506,1.6,95.3,0.8,0.6,0.3,0.0,17585,38999.0,1564.0,22.0,35.4,25.0,17.8,19.4,11.7,26.2,78.9,10.9,0.4,2.9,2.1,4.7,25.2,8807,79.5,11.7,8.5,0.4,10.3
