CensusId,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
42029,Pennsylvania,Chester,509797,250671,259126,7.0,80.9,5.8,0.1,4.5,0.0,365230,85976.0,1256.0,42556,535,7.1,8.6,48.8,13.5,22.8,7.4,7.6,80.0,6.7,2.8,3.3,0.9,6.3,27.7,260731,85.9,8.5,5.5,0.1,5.9
42031,Pennsylvania,Clarion,39454,19216,20238,0.7,96.5,1.1,0.1,0.6,0.0,31742,42536.0,1453.0,22136,646,18.2,20.0,29.8,22.0,19.7,12.5,15.9,81.7,7.8,0.2,4.8,1.2,4.3,23.1,17055,78.8,14.2,6.7,0.4,8.1
42033,Pennsylvania,Clearfield,81343,42338,39005,2.8,93.4,2.2,0.1,0.5,0.0,64157,42257.0,1051.0,21362,499,15.0,22.9,26.8,19.2,22.0,11.8,20.2,83.1,10.4,0.2,2.8,1.0,2.4,24.9,34110,80.4,13.2,6.3,0.2,7.8
42035,Pennsylvania,Clinton,39614,19271,20343,1.3,95.4,1.4,0.1,0.5,0.0,31130,45078.0,1980.0,21937,974,16.4,25.3,24.8,21.1,22.6,12.4,19.1,79.7,10.2,0.3,4.2,1.0,4.6,22.8,17861,78.9,15.0,5.7,0.4,6.1
42037,Pennsylvania,Columbia,66912,32181,34731,2.5,93.6,1.8,0.1,1.2,0.0,54137,45374.0,2104.0,23580,769,16.1,18.1,31.3,18.4,22.5,8.7,19.2,82.5,8.5,0.5,4.9,0.7,3.0,22.1,30123,80.6,14.1,5.2,0.1,5.7
42039,Pennsylvania,Crawford,87343,42688,44655,1.2,95.2,1.8,0.1,0.5,0.0,67972,44579.0,1114.0,22726,616,14.7,22.1,30.4,18.3,20.6,10.2,20.5,76.7,11.8,0.3,5.3,1.4,4.5,21.7,37783,80.0,11.2,8.5,0.3,7.2
42041,Pennsylvania,Cumberland,241427,119074,122353,3.2,87.9,3.3,0.1,3.4,0.0,186079,61820.0,885.0,32398,601,8.8,12.2,38.6,15.5,26.5,6.4,13.1,82.4,8.3,0.7,3.9,1.0,3.8,21.6,121280,79.0,16.0,4.9,0.2,5.6
42043,Pennsylvania,Dauphin,271094,131140,139954,8.0,68.4,17.3,0.1,3.5,0.0,201451,53754.0,1007.0,29461,635,13.6,20.1,37.9,18.5,25.0,6.1,12.5,80.6,9.6,2.2,3.3,1.1,3.3,21.6,132283,78.9,17.2,3.8,0.1,7.1
42045,Pennsylvania,Delaware,561683,269512,292171,3.4,69.2,20.3,0.1,5.0,0.0,413106,65123.0,953.0,34064,449,10.6,14.6,41.9,17.2,25.1,6.7,9.1,73.7,7.1,10.4,3.8,1.0,4.0,28.3,269220,85.3,9.8,4.8,0.1,8.2
42047,Pennsylvania,Elk,31370,15557,15813,0.7,97.6,0.5,0.2,0.4,0.0,25038,46671.0,1990.0,24647,826,8.8,12.6,23.6,15.6,18.3,8.6,34.0,81.7,10.3,0.7,2.9,0.4,4.0,18.2,14947,87.1,7.7,4.9,0.2,5.2
42049,Pennsylvania,Erie,279858,137907,141951,3.8,85.5,6.7,0.2,1.4,0.0,212862,45971.0,813.0,24856,363,16.7,24.7,33.7,19.9,23.2,7.3,15.9,79.1,10.0,1.7,4.3,1.2,3.7,19.0,128541,85.0,10.2,4.8,0.1,8.0
42051,Pennsylvania,Fayette,134851,66332,68519,1.0,92.4,4.0,0.1,0.2,0.2,107692,39636.0,1439.0,22014,458,19.3,31.5,26.5,19.2,23.7,12.0,18.6,84.5,9.0,0.5,2.1,1.2,2.6,26.2,53700,84.7,10.3,4.8,0.2,8.4
42053,Pennsylvania,Forest,7581,5551,2030,6.4,64.1,26.7,0.3,0.7,0.0,6884,35533.0,2164.0,13645,1128,14.3,37.5,26.2,29.9,23.0,8.5,12.4,80.8,6.4,0.0,8.7,0.5,3.5,23.4,1256,66.5,24.0,9.4,0.1,4.8
